Date,FQAL,FTCS,JQUA,MOAT,PSET,QUAL,SPHQ,XMHQ,XSHQ
04/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
07/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
08/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
09/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
10/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
11/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
14/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
15/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
16/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
17/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
18/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
22/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
23/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
24/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
25/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
28/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
29/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
30/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
31/01/2008,0,61516589,0,0,0,0,217599498,18930184,0
01/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
04/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
05/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
06/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
07/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
08/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
11/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
12/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
13/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
14/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
15/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
19/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
20/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
21/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
22/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
25/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
26/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
27/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
28/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
29/02/2008,0,67017384,0,0,0,0,186966000,22523002,0
03/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
04/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
05/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
06/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
07/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
10/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
11/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
12/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
13/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
14/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
17/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
18/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
19/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
20/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
24/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
25/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
26/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
27/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
28/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
31/03/2008,0,69517265,0,0,0,0,183628000,21736507,0
01/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
02/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
03/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
04/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
07/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
08/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
09/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
10/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
11/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
14/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
15/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
16/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
17/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
18/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
21/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
22/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
23/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
24/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
25/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
28/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
29/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
30/04/2008,0,72059488,0,0,0,0,173721359,21318682,0
01/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
02/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
05/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
06/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
07/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
08/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
09/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
12/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
13/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
14/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
15/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
16/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
19/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
20/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
21/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
22/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
23/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
27/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
28/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
29/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
30/05/2008,0,74799518,0,0,0,0,177668586,25468700,0
02/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
03/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
04/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
05/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
06/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
09/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
10/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
11/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
12/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
13/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
16/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
17/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
18/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
19/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
20/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
23/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
24/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
25/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
26/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
27/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
30/06/2008,0,77762230,0,0,0,0,181301952,26881400,0
01/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
02/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
03/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
07/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
08/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
09/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
10/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
11/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
14/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
15/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
16/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
17/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
18/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
21/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
22/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
23/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
24/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
25/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
28/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
29/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
30/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
31/07/2008,0,71825243,0,0,0,0,174866242,24656591,0
01/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
04/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
05/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
06/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
07/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
08/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
11/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
12/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
13/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
14/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
15/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
18/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
19/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
20/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
21/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
22/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
25/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
26/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
27/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
28/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
29/08/2008,0,58582974,0,0,0,0,170880303,21830595,0
02/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
03/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
04/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
05/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
08/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
09/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
10/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
11/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
12/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
15/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
16/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
17/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
18/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
19/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
22/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
23/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
24/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
25/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
26/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
29/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
30/09/2008,0,59694410,0,0,0,0,169674877,21789291,0
01/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
02/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
03/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
06/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
07/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
08/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
09/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
10/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
13/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
14/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
15/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
16/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
17/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
20/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
21/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
22/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
23/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
24/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
27/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
28/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
29/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
30/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
31/10/2008,0,53329245,0,0,0,0,131539898,16716204,0
03/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
04/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
05/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
06/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
07/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
10/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
11/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
12/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
13/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
14/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
17/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
18/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
19/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
20/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
21/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
24/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
25/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
26/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
28/11/2008,0,40204076,0,0,0,0,101564937,16249269,0
01/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
02/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
03/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
04/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
05/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
08/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
09/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
10/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
11/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
12/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
15/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
16/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
17/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
18/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
19/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
22/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
23/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
24/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
26/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
29/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
30/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
31/12/2008,0,34873364,0,0,0,0,88436730,15000873,0
02/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
05/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
06/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
07/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
08/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
09/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
12/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
13/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
14/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
15/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
16/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
20/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
21/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
22/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
23/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
26/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
27/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
28/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
29/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
30/01/2009,0,35761844,0,0,0,0,85522713,17573494,0
02/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
03/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
04/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
05/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
06/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
09/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
10/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
11/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
12/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
13/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
17/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
18/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
19/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
20/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
23/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
24/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
25/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
26/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
27/02/2009,0,31880979,0,0,0,0,81401849,16533369,0
02/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
03/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
04/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
05/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
06/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
09/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
10/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
11/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
12/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
13/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
16/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
17/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
18/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
19/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
20/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
23/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
24/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
25/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
26/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
27/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
30/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
31/03/2009,0,28632999,0,0,0,0,71847985,14968804,0
01/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
02/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
03/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
06/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
07/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
08/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
09/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
13/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
14/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
15/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
16/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
17/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
20/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
21/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
22/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
23/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
24/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
27/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
28/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
29/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
30/04/2009,0,34085289,0,0,0,0,71235387,16320427,0
01/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
04/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
05/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
06/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
07/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
08/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
11/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
12/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
13/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
14/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
15/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
18/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
19/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
20/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
21/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
22/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
26/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
27/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
28/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
29/05/2009,0,35880007,0,0,0,0,71048247,17928593,0
01/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
02/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
03/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
04/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
05/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
08/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
09/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
10/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
11/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
12/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
15/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
16/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
17/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
18/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
19/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
22/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
23/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
24/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
25/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
26/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
29/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
30/06/2009,0,39152037,0,0,0,0,68495910,18320520,0
01/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
02/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
06/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
07/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
08/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
09/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
10/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
13/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
14/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
15/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
16/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
17/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
20/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
21/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
22/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
23/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
24/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
27/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
28/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
29/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
30/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
31/07/2009,0,38353023,0,0,0,0,67969378,18538725,0
03/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
04/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
05/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
06/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
07/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
10/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
11/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
12/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
13/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
14/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
17/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
18/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
19/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
20/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
21/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
24/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
25/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
26/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
27/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
28/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
31/08/2009,0,40628458,0,0,0,0,71172940,19692840,0
01/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
02/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
03/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
04/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
08/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
09/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
10/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
11/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
14/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
15/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
16/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
17/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
18/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
21/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
22/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
23/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
24/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
25/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
28/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
29/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
30/09/2009,0,42691942,0,0,0,0,70824835,20246698,0
01/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
02/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
05/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
06/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
07/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
08/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
09/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
12/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
13/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
14/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
15/10/2009,0,44922111,0,0,0,0,70782760,22560954,0
