Date,DSTL,FVAL,ILCV,JVAL,NULV,NUMV,PWV,PY,RFV,RPV,RZV,SPVU,VLU,VLUE
31/03/2021,304392670,331099056,650675081,680655415,856226203,194322323,706546577,32322663,136890605,2032878571,357369763,119081433,110796830,14072511776
30/04/2021,326428210,374164543,687757628,733909234,917930616,217782410,736454114,33505432,163776790,2236505402,337503520,125688368,175913009,15373375065
31/05/2021,343724297,394159136,725485092,786921887,970624555,238823056,757591642,38767237,204420087,2874642693,375174140,140596640,208307673,16519488789
30/06/2021,357571963,405925106,722636489,1096629271,1018415503,242810403,734705543,44498336,190664346,2982584176,388120145,133720874,215081870,16211961500
30/07/2021,362748555,450267858,743649378,1049412656,1071612917,245233730,737003461,67601884,165155981,2537803134,305120873,237876505,206757219,15945756426
31/08/2021,384836127,467750132,764519801,950223742,1108576484,254636202,906758985,69622712,161253855,2626235955,286890367,145243224,219363472,16344818196
30/09/2021,373774309,402784751,747574116,505810970,1082845869,251745773,733269525,48049062,146666973,2531832006,274134165,128853337,210837943,15329488133
29/10/2021,433213098,431769974,786975622,432110231,1176612856,276751299,778200711,47492705,151005425,2877373278,308206657,133406290,229121180,15428020622
30/11/2021,469670380,442761111,774034597,415721951,1151694503,278666258,994093117,48275729,146325219,2807378211,301556851,126757239,223273591,16109300323
31/12/2021,587624921,458552516,821066111,459102118,1272228375,284541169,814763004,82141164,145733041,2801245789,300142332,136233920,236487696,16109860339
