Date,DSTL,FVAL,ILCV,JVAL,NULV,NUMV,PWV,PY,RFV,RPV,RZV,SPVU,VLU,VLUE
30/06/2014,5698.8352,1154.21402,1154.21402,1154.21402,1154.21402,2885.58042,1154.21402,2885.58042,8812.63963,1154.21402,8812.63963,1154.21402,1154.21402,1154.21402
31/07/2014,5606.68462,1134.54455,1134.54455,1134.54455,1134.54455,2801.48247,1134.54455,2801.48247,8279.69706,1134.54455,8279.69706,1134.54455,1134.54455,1134.54455
29/08/2014,5838.35307,1176.24503,1176.24503,1176.24503,1176.24503,2920.31625,1176.24503,2920.31625,8639.58894,1176.24503,8639.58894,1176.24503,1176.24503,1176.24503
30/09/2014,5736.00073,1151.98134,1151.98134,1151.98134,1151.98134,2809.25605,1151.98134,2809.25605,8056.73181,1151.98134,8056.73181,1151.98134,1151.98134,1151.98134
31/10/2014,5876.1857,1177.8614,1177.8614,1177.8614,1177.8614,2905.48806,1177.8614,2905.48806,8619.56586,1177.8614,8619.56586,1177.8614,1177.8614,1177.8614
28/11/2014,6030.02908,1201.97869,1201.97869,1201.97869,1201.97869,2957.27337,1201.97869,2957.27337,8579.49358,1201.97869,8579.49358,1201.97869,1201.97869,1201.97869
31/12/2014,6015.98086,1209.35165,1209.35165,1209.35165,1209.35165,2979.34265,1209.35165,2979.34265,8813.93529,1209.35165,8813.93529,1209.35165,1209.35165,1209.35165
30/01/2015,5850.73776,1161.00977,1161.00977,1161.00977,1161.00977,2936.82517,1161.00977,2936.82517,8447.06535,1161.00977,8447.06535,1161.00977,1161.00977,1161.00977
27/02/2015,6188.79737,1217.19027,1217.19027,1217.19027,1217.19027,3057.11003,1217.19027,3057.11003,8839.3307,1217.19027,8839.3307,1217.19027,1217.19027,1217.19027
31/03/2015,6111.73069,1200.621,1200.621,1200.621,1200.621,3051.49512,1200.621,3051.49512,8988.47911,1200.621,8988.47911,1200.621,1200.621,1200.621
30/04/2015,6155.11608,1211.84607,1211.84607,1211.84607,1211.84607,3016.78228,1211.84607,3016.78228,8796.49765,1211.84607,8796.49765,1211.84607,1211.84607,1211.84607
29/05/2015,6235.6418,1226.40956,1226.40956,1226.40956,1226.40956,3070.25591,1226.40956,3070.25591,8869.40784,1226.40956,8869.40784,1226.40956,1226.40956,1226.40956
30/06/2015,6118.66275,1201.92197,1201.92197,1201.92197,1201.92197,2991.52929,1201.92197,2991.52929,8880.99327,1201.92197,8880.99327,1201.92197,1201.92197,1201.92197
31/07/2015,6236.60048,1207.19176,1207.19176,1207.19176,1207.19176,2987.41432,1207.19176,2987.41432,8636.0187,1207.19176,8636.0187,1207.19176,1207.19176,1207.19176
31/08/2015,5861.44952,1135.29552,1135.29552,1135.29552,1135.29552,2846.14292,1135.29552,2846.14292,8211.90776,1135.29552,8211.90776,1135.29552,1135.29552,1135.29552
30/09/2015,5700.8006,1101.02099,1101.02099,1101.02099,1101.02099,2751.12082,1101.02099,2751.12082,7927.63702,1101.02099,7927.63702,1101.02099,1101.02099,1101.02099
30/10/2015,6162.04392,1184.09631,1184.09631,1184.09631,1184.09631,2919.07423,1184.09631,2919.07423,8371.50094,1184.09631,8371.50094,1184.09631,1184.09631,1184.09631
30/11/2015,6182.39986,1188.62822,1188.62822,1188.62822,1188.62822,2927.60511,1188.62822,2927.60511,8609.48359,1188.62822,8609.48359,1188.62822,1188.62822,1188.62822
31/12/2015,6071.17634,1163.06598,1163.06598,1163.06598,1163.06598,2836.9333,1163.06598,2836.9333,8155.64145,1163.06598,8155.64145,1163.06598,1163.06598,1163.06598
29/01/2016,5744.40028,1102.96745,1102.96745,1102.96745,1102.96745,2680.17099,1102.96745,2680.17099,7607.74914,1102.96745,7607.74914,1102.96745,1102.96745,1102.96745
29/02/2016,5742.42923,1102.68886,1102.68886,1102.68886,1102.68886,2698.95953,1102.68886,2698.95953,7659.6364,1102.68886,7659.6364,1102.68886,1102.68886,1102.68886
31/03/2016,6142.45162,1182.12116,1182.12116,1182.12116,1182.12116,2948.10076,1182.12116,2948.10076,8294.51198,1182.12116,8294.51198,1182.12116,1182.12116,1182.12116
29/04/2016,6175.85557,1206.95328,1206.95328,1206.95328,1206.95328,3011.40893,1206.95328,3011.40893,8470.19957,1206.95328,8470.19957,1206.95328,1206.95328,1206.95328
31/05/2016,6284.0058,1225.69978,1225.69978,1225.69978,1225.69978,3060.71785,1225.69978,3060.71785,8625.47471,1225.69978,8625.47471,1225.69978,1225.69978,1225.69978
30/06/2016,6298.23608,1236.2988,1236.2988,1236.2988,1236.2988,3088.62582,1236.2988,3088.62582,8651.69663,1236.2988,8651.69663,1236.2988,1236.2988,1236.2988
29/07/2016,6538.16403,1272.19542,1272.19542,1272.19542,1272.19542,3219.49313,1272.19542,3219.49313,9118.48457,1272.19542,9118.48457,1272.19542,1272.19542,1272.19542
31/08/2016,6546.85046,1282.00457,1282.00457,1282.00457,1282.00457,3212.66081,1282.00457,3212.66081,9345.09699,1282.00457,9345.09699,1282.00457,1282.00457,1282.00457
