Date,CALF,EES,EPS,EZM,FNDA,FNDB,FNDX,IUS,IUSS,PRF,PRFZ,RWJ,RWK,RWL
29/07/2016,0,390978291,119806050,679982779,903230641,201332284,1358084111,0,0,4271876562,1472061958,317369973,198790392,377412331
31/08/2016,0,391999492,120794445,691538681,965157085,201303038,1439604745,0,0,4313713636,1480073693,319477707,198594740,383821701
30/09/2016,0,395695361,119935776,688276853,1016837635,207639177,1522977145,0,0,4281870857,1471483293,323774784,198381914,396680731
31/10/2016,0,380289058,118768534,672913255,1032377171,205260753,1552852478,0,0,4167313877,1388524205,328042975,194534278,411020259
30/11/2016,0,428639254,121428875,736670845,1212133708,227664213,1716744833,0,0,4476456534,1537378013,386865064,224669659,443216106
30/12/2016,0,452401091,119639503,754637832,1322745232,232817798,1853992005,0,0,4589915059,1583167842,443203715,243582812,485005530
31/01/2017,0,470604354,121566595,774891232,1440446984,251026869,1997014581,0,0,4770993049,1590276579,473467720,263793357,520139428
28/02/2017,0,481974605,131183025,801040625,1564858989,263783649,2197622952,0,0,4957109859,1624577638,527941540,294151424,569452916
31/03/2017,0,490367518,130254428,794831224,1657416357,272860844,2346952129,0,0,4900879294,1620429071,521464186,302812923,596049736
28/04/2017,0,499723380,131315560,810189924,1732508957,265430653,2480088492,0,0,4897087337,1632531938,548777134,313018399,631657021
31/05/2017,0,480090623,136970979,810589619,1785379999,265205576,2618828157,0,0,4871721315,1595956370,533808850,314587889,661372663
30/06/2017,2551534,492217939,137944366,828924334,1890292126,264492418,2751877229,0,0,4861701081,1634716904,554745135,329496741,689489712
31/07/2017,2503773,494930021,140512062,836423046,1980629744,268955122,2907947386,0,0,4948675600,1668694955,551475948,336551889,726994773
31/08/2017,3495159,483799553,141404407,832968546,2019797468,267384826,3011345802,0,0,4883358028,1657059623,508282174,333695113,731269212
29/09/2017,3819803,524060839,143720175,868270764,2324349572,273200907,3197977044,0,0,4988142909,1753531006,554516851,348656928,766456602
31/10/2017,3702945,528439369,151609413,892220821,2423502813,275119111,3355976132,0,0,5079262074,1762584106,495402868,352844017,791607352
30/11/2017,3909332,553650654,158579370,993170546,2584608258,286780889,3590329889,0,0,5246552153,1857137687,507289248,367782981,838903407
29/12/2017,2598790,560190538,168914246,1016381659,2654745405,294025586,3755722456,0,0,5330789613,1844344546,514210194,372858465,853390059
31/01/2018,2629722,583700080,187032971,1076226255,2838962534,267986472,4124375122,0,0,5541364089,1898184141,514879718,395367271,924726528
28/02/2018,3849980,566933996,184721707,1026598570,2770927367,260469430,4012319136,0,0,5274438815,1866859908,487091362,371690913,924846349
30/03/2018,3934317,588989942,184812692,1035158801,2862962491,254965080,3966150860,0,0,5096183959,1873834321,482086942,374044485,925482020
30/04/2018,5233053,604858583,187104135,1034242194,2936476365,263246404,4090548263,0,0,5124420133,1889333028,488452934,363645355,943898496
31/05/2018,7079999,659735013,199760635,1084000203,3233037582,266814807,4261406602,0,0,5151190093,1997006197,507435623,377765792,948353104
29/06/2018,8595479,701211359,203525471,1107631567,3293260333,247957581,4328594186,0,0,5123167480,2036963653,512562478,378607663,917484391
31/07/2018,21663060,735934107,216231961,1136529317,3434590703,260440249,4559623985,0,0,5290019974,2048966768,532559272,387515548,966765906
31/08/2018,25451888,777888233,221062424,1210061567,3588069850,268741454,4758132950,0,0,5380434486,2139506161,554649907,392279627,1002439228
28/09/2018,24494580,767820107,223504716,1197821146,3537312980,272585216,4821924707,2532913,0,5360432662,2090949782,530664036,383234841,1007101943
31/10/2018,24789407,704040403,211328471,1089688138,3148858461,259165659,4503703603,2388577,2249560,5095126201,1968088197,483005063,352139084,988570231
30/11/2018,23175289,703134873,222189812,1104853177,3251724480,266617719,4651673720,2433803,2280748,5117466708,1961633247,474870515,362111919,1032480155
31/12/2018,34750807,611549352,200122388,966240337,2804639108,245592319,3984376774,2191943,2006037,4834024656,1881415831,396386792,320513011,907094981
31/01/2019,46040523,710151706,217230745,1089581225,3195975875,271290927,4375956375,2354448,2224750,5270297959,2120909700,442788088,347184882,988218479
28/02/2019,50100344,753974340,231880287,1115710867,3402781593,276381948,4596259791,2429232,2324862,5411142086,2180878647,467229670,368125053,1008147181
29/03/2019,47687757,736094709,239851132,1098310968,3373162981,274686816,4719973006,2447138,2286486,5397676816,2105590077,439108169,356122102,1001745812
30/04/2019,50473605,789527594,265873435,1164178430,3316209296,284599208,5005757500,2525516,2372673,5590024530,2094831118,453252201,371381489,978428016
31/05/2019,43116447,718765191,247359238,1068072429,3060868034,263787200,4720502712,3539150,2190942,5173120287,1919955486,384877612,326162039,897158600
28/06/2019,42682228,774714642,259726152,1147626514,3310933990,282437140,5104815690,3792245,2346161,5511592375,2038460670,408364293,356995668,961892123
