Date,BFOR,CLRG,CSM,CSML,DEUS,DVLU,DVOL,FAB,FAD,FEX,FLQL,FLQM,FLQS,FNK,FNX,FNY,FTA,FTC,FTXG,FTXH,FTXL,FTXN,FTXO,FTXR,FXD,FXG,FXH,FXL,FXN,FXO,FXR,FXU,FXZ,FYC,FYT,FYX,GRES,GSLC,GSSC,JHMA,JHMC,JHME,JHMF,JHMH,JHMI,JHML,JHMM,JHMS,JHMT,JHMU,JHSC,JPME,JPSE,JPUS,JSMD,KNG,LRGF,MFUS,OMFL,OMFS,PBE,PBJ,PBS,PEJ,PJP,PKB,PSC,PSI,PSJ,PWC,PXE,PXJ,PXQ,QARP,QLC,QUS,SMLF,SPGP,SPVM,SQLV,TILT,TUSA,ULVM,USEQ,USMC,USMF,USVM,VALQ,VSMV,VUSE,XSVM
7/31/2007,0,0,0,0,0,0,0,23.17527771,27.86021996,24.118433,0,0,0,0,25.25049019,0,22.35276413,27.26534462,0,0,0,0,0,0,17.0316391,15.77092934,19.59981537,19.62620163,17.13666344,13.88868427,16.8335247,12.03499317,16.78094673,0,0,25.7213459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39009094,13.55527306,14.49709892,15.33942032,15.02766418,17.83350563,0,17.42120743,19.09433556,42.99629593,16.34165764,22.64247894,18.51893997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78450966
8/31/2007,0,0,0,0,0,0,0,22.51058578,28.13559341,24.16889572,0,0,0,0,25.32131958,0,21.5013752,27.00812912,0,0,0,0,0,0,16.38589096,15.56716824,19.76869202,19.98146629,16.7815361,13.6121397,16.39779472,11.95124149,16.40440369,0,0,25.54847527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05819511,13.83646774,14.29625797,15.63134861,15.01938438,17.87009048,0,17.30080986,19.39315224,42.75977707,16.35677719,22.15802193,18.47111511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0892725
9/28/2007,0,0,0,0,0,0,0,22.70513535,29.29405785,24.7491436,0,0,0,0,25.88794327,0,22.02768135,28.30340958,0,0,0,0,0,0,16.60113716,16.17029572,20.31506348,21.01847076,17.98729706,13.83490562,16.66457367,12.3829031,17.68957329,0,0,26.29455376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.50360107,14.42840862,14.55295563,16.02943039,15.36806583,18.14445496,0,17.31006622,19.8612957,43.83753586,17.16721725,23.56892395,19.09287262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02725697
10/31/2007,0,0,0,0,0,0,0,22.51869011,30.10119247,24.95938492,0,0,0,0,26.25094223,0,21.81870651,29.17612839,0,0,0,0,0,0,16.53835869,16.46370506,20.21572304,21.58498192,18.59843254,13.40473175,17.25147438,12.20250702,18.25439644,0,0,26.29455376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97805595,14.7386055,14.99173546,15.94095993,15.84883499,18.29078293,0,16.91181564,21.44502068,44.95462799,18.8151474,23.22044373,19.85811806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21512032
11/30/2007,0,0,0,0,0,0,0,21.18929672,28.838274,24.05957031,0,0,0,0,25.00258064,0,20.54937172,28.21154976,0,0,0,0,0,0,15.84776592,16.1295433,20.32499695,20.144701,17.63217735,12.63655186,16.75349617,12.30558968,17.38670158,0,0,24.10181999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.96837044,14.2942667,13.61140347,14.73787117,15.62503242,16.68119049,0,15.76336861,19.89117813,43.55826569,17.61321831,21.93702888,17.24672508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35407257
12/31/2007,0,0,0,0,0,0,0,21.17471695,28.88780785,23.87906837,0,0,0,0,24.98515701,0,20.47587204,28.19667053,0,0,0,0,0,0,15.25017738,15.77270794,20.13625336,20.00068092,19.08642197,12.29251194,17.37830544,12.33836555,17.99797821,0,0,24.37533379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13565826,14.20937634,13.24760628,14.49691296,15.12084103,16.69948006,0,15.98564911,19.98082352,44.02156448,19.18418312,23.54341888,17.25628471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85479069
1/31/2008,0,0,0,0,0,0,0,20.91391373,26.24522781,22.65255165,0,0,0,0,23.5201416,0,20.48368073,25.72553635,0,0,0,0,0,0,14.4494257,14.60041046,19.03357506,17.23534012,17.38449669,12.26915646,15.63334751,11.31633186,16.91365814,0,0,22.9993763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84786224,13.15962887,12.48528862,13.80963802,14.54820824,15.7666502,0,13.57761192,17.41100502,40.84683609,17.11982536,20.18614388,15.45796013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49211884
2/29/2008,0,0,0,0,0,0,0,19.76470375,26.09313393,21.89971542,0,0,0,0,23.04956245,0,19.28013992,25.31982231,0,0,0,0,0,0,13.97257996,14.3872633,18.59647942,17.02409744,19.44340897,11.28824711,15.60664272,10.69100952,17.24223518,0,0,22.21571922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.41213989,13.38637733,12.32724857,13.55305767,14.24944496,15.44655991,0,13.72579765,16.70380783,40.27811813,18.67754936,22.36200333,14.53009892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.19391727
3/31/2008,0,0,0,0,0,0,0,19.35718346,25.79846001,21.47678185,0,0,0,0,22.57010078,0,18.77215195,25.14463997,0,0,0,0,0,0,13.78363705,13.44451427,17.75208855,16.72644043,18.7543354,10.75886631,15.52651501,10.55653,16.71651268,0,0,22.49820328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.24753952,13.86519814,11.88101292,13.31480026,14.13325882,15.1722002,0,14.1796236,16.74364853,39.11779404,18.27559662,22.24300957,13.97529602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31921196
4/30/2008,0,0,0,0,0,0,0,20.5389843,27.5665226,22.62716675,0,0,0,0,24.3813858,0,19.75686264,26.51851273,0,0,0,0,0,0,14.41344452,15.14967155,18.4176693,17.79224968,20.87135887,11.28046131,16.81742096,10.98686123,18.17047119,0,0,22.84446907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.16738892,14.11821461,12.4945879,13.83712959,14.24944496,15.81237602,0,15.14283466,17.49069023,40.88391113,20.18938255,24.75884056,15.35273838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73065853
5/30/2008,0,0,0,0,0,0,0,21.09321785,27.76613998,23.25311852,0,0,0,0,25.6865921,0,20.38990021,27.13628769,0,0,0,0,0,0,14.66536045,15.26443577,18.6759491,19.24212837,23.10461235,11.13254642,17.50294113,11.52477455,19.64909363,0,0,23.71924782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.55469704,14.18568325,13.01519108,13.79131222,14.56480694,16.78179169,0,16.27276039,19.0345726,41.97074509,22.1183033,27.37666321,16.35712242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99689007
6/30/2008,0,0,0,0,0,0,0,18.96375465,27.20786285,21.49194908,0,0,0,0,23.49797821,0,18.42450523,25.73059654,0,0,0,0,0,0,12.82926846,14.18026352,17.71235275,17.47539139,24.66638565,9.422690392,16.18834877,11.21498489,18.38162041,0,0,21.82695961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64452744,12.80507278,11.25730896,11.87044525,14.00315475,15.09098721,0,14.62418079,17.34128189,39.10364532,23.77914238,28.51052475,14.69271278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72998238
7/31/2008,0,0,0,0,0,0,0,19.12843895,26.44705963,20.94828033,0,0,0,0,23.37341499,0,18.28272057,24.66887283,0,0,0,0,0,0,12.80222321,14.85669327,18.83489418,16.94728851,19.7829361,9.824159622,15.64457893,10.97809792,18.08460808,0,0,22.75771332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24916267,13.30375481,10.69724083,11.86123943,14.93559361,15.21003151,0,13.95734215,17.72974205,38.37995148,18.82042122,24.81282806,14.3866148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0371809
8/29/2008,0,0,0,0,0,0,0,20.01774979,26.3900032,21.54291344,0,0,0,0,23.9784317,0,18.97590828,24.74273491,0,0,0,0,0,0,13.49642944,14.98867798,19.19251823,17.36016464,19.54209518,10.12329006,16.20617294,11.06608391,17.78760338,0,0,23.54247093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.03614807,13.5066061,10.97727489,12.16490364,15.02716255,15.79609203,0,14.17035961,18.2078476,39.06956863,18.5327301,23.92877579,15.28577805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68390274
9/30/2008,0,0,0,0,0,0,0,18.10737038,23.23271561,19.13038254,0,0,0,0,21.13127327,0,17.26657104,21.41908264,0,0,0,0,0,0,12.26127815,14.43598652,17.72228622,14.4219923,14.90780067,9.698210716,13.05051708,10.17944336,14.40498543,0,0,21.48021889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52565384,12.89242363,9.270002365,11.14349556,14.37729263,12.97568607,0,12.1142683,16.19581985,34.64939117,15.64078236,18.48848724,12.80829906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47571182
10/31/2008,0,0,0,0,0,0,0,14.73951912,17.71696091,15.47760296,0,0,0,0,16.68258667,0,13.93456745,16.9967804,0,0,0,0,0,0,9.37627697,12.6541748,14.35465431,11.13815975,10.96283817,7.745970726,9.966180801,8.629516602,9.982838631,0,0,16.8355999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1754446,11.29146099,7.148743153,8.677386284,12.87618828,9.633328438,0,9.706234932,13.64592648,28.38209534,12.0750494,12.61467457,11.24910927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.426765442
11/28/2008,0,0,0,0,0,0,0,12.79620934,16.10028076,13.99100685,0,0,0,0,14.87642002,0,12.37490368,15.98122215,0,0,0,0,0,0,7.951804638,11.17757988,13.15263748,9.592260361,9.442991257,7.029628754,7.889145374,8.893475533,8.629794121,0,0,14.8919754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.24590588,10.41897774,6.251646042,7.287899494,12.48423004,9.55091095,0,8.178055763,12.6399107,26.89639282,10.74263,10.70207214,9.97688961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.487327576
12/31/2008,0,0,0,0,0,0,0,13.53225422,17.69013023,14.63447189,0,0,0,0,15.87704754,0,13.13450527,16.742239,0,0,0,0,0,0,8.744050026,11.79469013,14.19571018,10.3220005,9.499258041,7.480510712,9.382317543,8.900406837,10.00343227,0,0,15.93065357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2846384,11.13015366,6.746918678,8.7064991,13.47931099,10.80544281,0,8.602864265,13.25746441,27.8715477,10.56600857,9.514774323,10.63691235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.773374557
1/30/2009,0,0,0,0,0,0,0,12.16737652,16.84229088,13.55234718,0,0,0,0,14.99051666,0,11.73926449,15.92599773,0,0,0,0,0,0,7.84606266,11.66965961,14.53346729,10.08195305,9.016810417,6.059052467,8.836211205,8.591366768,8.626814842,0,0,13.77786064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.34273243,10.42171574,6.522642136,7.930120468,12.82708073,9.093052864,0,8.304927826,12.56022835,25.97512054,10.32293415,9.608643532,10.00558376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.984665871
2/27/2009,0,0,0,0,0,0,0,10.46960449,15.19426727,12.09233379,0,0,0,0,13.69205666,0,10.00724316,14.71090984,0,0,0,0,0,0,7.147628307,10.81943798,13.39105415,9.256194115,7.810686111,5.193472862,7.547038078,7.588695049,7.608951569,0,0,12.22968102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.06461811,9.696207047,5.877855301,7.366324425,11.32195187,7.582123756,0,7.997683525,11.96259594,23.76976585,8.560671806,8.559027672,9.489045143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.765011787
3/31/2009,0,0,0,0,0,0,0,11.85944843,16.28025246,13.10575581,0,0,0,0,14.50695133,0,11.12182999,15.54570389,0,0,0,0,0,0,8.081895828,10.82777405,13.8678875,10.39881611,7.993683815,5.868466377,8.102096558,7.987016201,8.760304451,0,0,13.74122047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.29700279,9.986410141,6.382472038,8.105730057,11.81530094,8.442894936,0,8.798383713,13.85509586,25.33235168,9.060265541,8.806499481,10.66560841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.256309986
4/30/2009,0,0,0,0,0,0,0,14.87216854,17.63297081,15.09824276,0,0,0,0,17.36357117,0,13.75995445,16.65876198,0,0,0,0,0,0,10.21348763,12.21146584,14.84142017,11.91590977,9.624030113,7.178747177,9.624038696,8.371601105,10.85443306,0,0,16.61771393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.48097515,10.87409115,7.709430218,9.843333244,11.68150997,9.981296539,0,9.710806847,15.35913754,26.99250603,9.964774132,11.14465714,13.00917339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.461628914
5/29/2009,0,0,0,0,0,0,0,15.6711216,17.61391449,15.70801163,0,0,0,0,17.90981674,0,14.50569153,16.84427071,0,0,0,0,0,0,10.10463905,12.24479961,15.62620735,12.49202061,11.59541893,7.821971416,9.749377251,8.97594738,11.85561371,0,0,16.95665932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2846384,11.23258018,7.924358845,10.53652668,12.32537174,10.15528297,0,9.915640831,15.60814953,28.076334,11.47735214,13.09881401,13.51614761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.640797615
6/30/2009,0,0,0,0,0,0,0,15.71576786,18.06802368,15.78299141,0,0,0,0,18.06871605,0,14.55226994,17.00025177,0,0,0,0,0,0,10.17580986,12.59815502,16.21231651,12.65525436,10.30424786,7.637043476,9.794354439,9.209163666,11.59011745,0,0,17.53851318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5460701,11.19522667,8.120595932,10.32513428,12.92468166,10.01718807,0,10.15588379,16.58428001,28.4384861,10.42326546,11.64900017,14.29096031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.544003487
7/31/2009,0,0,8.153672218,0,0,0,0,16.99047661,19.96740723,16.96713829,0,0,0,0,19.90529633,0,15.53322887,18.61932945,0,0,0,0,0,0,11.66073132,13.79917908,17.60307503,13.95150185,11.36215973,8.351010323,10.88261318,9.616586685,12.83220959,0,0,19.2180233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.57943344,11.73651791,8.886868477,11.01965141,13.55453491,11.07114697,0,11.3950901,18.09827995,29.90527534,11.23794174,12.58912468,15.22838593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.483356476
8/31/2009,0,0,8.419873238,0,0,0,0,17.84587288,20.33009911,17.67591476,0,0,0,0,20.74256706,0,16.34394264,19.04735947,0,0,0,0,0,0,12.21643734,13.92516041,18.19911575,14.45079899,11.57874489,9.353772163,11.37727833,9.736005783,13.7218256,0,0,19.66772079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.29594803,11.73651791,9.195245743,11.11225224,14.12560368,11.11696911,0,11.4323597,18.08832169,30.37120438,11.19225788,13.07628059,15.08490276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66305542
9/30/2009,0,0,8.85299778,0,0,0,0,18.70126343,21.67590332,18.64398575,0,0,0,0,22.01196098,0,17.08979607,20.13604164,0,0,0,0,0,0,13.09099293,14.52147388,19.33159447,15.49740314,13.09480667,9.83509922,12.27666855,10.15045166,14.82963753,0,0,20.81493187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5477047,12.00493908,10.02692986,11.84381008,14.65971661,11.08030891,0,11.7349596,19.12421799,31.08125687,12.20948219,14.47181129,16.36668777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.888885498
10/30/2009,0,0,8.701647758,0,0,0,0,18.12261772,20.68325806,18.04758072,0,0,0,0,21.03064919,0,16.63579941,19.54982948,0,0,0,0,0,0,12.39863682,14.47108173,18.77529144,14.65244007,13.08647823,9.377840042,11.75502014,9.743029594,13.76378632,0,0,19.60348129,19.44184685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81450081,11.83232975,9.681173325,11.09373856,13.96845436,10.28296757,0,10.32639027,18.95488739,30.26809883,12.11790657,13.7362442,15.6205759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.594182014
11/30/2009,0,0,9.170643806,0,0,0,0,18.96124268,21.47546196,19.1280098,0,0,0,0,21.87692261,0,17.70593452,20.60129166,0,0,0,0,0,0,13.11832428,14.57186317,20.29519844,15.44939423,13.28639698,9.730814934,12.53748989,10.17854977,15.09820461,0,0,20.07154274,20.38452721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.45355701,12.01356602,9.989551544,11.93640995,15.26667404,10.29212856,0,11.01668358,19.44295311,31.60894394,11.98818207,13.93296432,15.92667484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.774277687
12/31/2009,0,0,9.419205666,0,0,0,0,20.0760994,23.15532112,20.02797508,0,0,0,0,23.30850601,0,18.45122147,21.57093811,0,0,0,0,0,0,13.73952961,15.03748226,21.46741104,17.21614075,13.92119217,9.995800972,13.32157707,10.91901302,15.95585823,0,0,21.79903984,20.9029026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.19788742,12.35180283,10.92484283,12.43166733,15.83379459,10.94839287,0,12.65564537,20.70794296,33.02109528,12.66533852,14.54360485,17.35194016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52941418
1/29/2010,0,0,9.143109322,0,0,0,0,19.68725395,21.80953217,19.2469883,0,0,0,0,22.63996124,0,18.06749916,20.31410217,0,0,0,0,0,0,13.37460423,14.90246773,21.37800789,15.85267353,13.22054577,9.891179085,12.87903023,10.35179329,15.23598194,0,0,21.36710548,19.78916168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.47028351,12.16913128,10.74651718,12.28311443,15.80833435,10.57243919,0,11.0000267,19.96090126,31.78879166,12.22228241,13.8232851,16.36668777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21779823
2/26/2010,0,0,9.428595543,0,0,0,0,20.37195396,23.04078674,20.10607147,0,0,0,0,23.85056114,0,18.62266922,21.61748314,0,0,0,0,0,0,14.18656731,15.67881298,22.17272758,16.84166527,13.90451241,10.14871788,13.65574551,10.37306213,16.54022789,0,0,22.10231972,20.45902252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.23883247,12.78672314,11.44105434,13.18369293,16.21585083,10.64579964,0,12.17860126,20.81750679,32.70869064,12.71880913,14.18344498,18.05023003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67702675
3/31/2010,0,0,10.02620125,0,0,0,0,21.7328968,24.98789215,21.45111084,0,0,0,0,25.70259285,0,19.74933434,23.38635445,0,0,0,0,0,0,15.50942898,16.50579643,23.65289497,17.8882637,14.48004341,10.9374361,14.66728306,10.85520172,17.5904026,0,0,23.82087898,21.41942215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88294029,13.53479099,12.20128918,14.57633781,16.98843575,11.51690102,0,12.95496368,21.853405,34.45214844,13.27645111,14.28635025,19.6859417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.37406731
4/30/2010,0,0,10.15025711,0,0,0,0,22.426054,25.86599922,21.98043823,0,0,0,0,26.62409401,0,20.12488937,23.99149895,0,0,0,0,0,0,16.32139206,16.17668724,23.55355263,18.45477486,15.08893585,11.15473843,15.25433731,11.18844223,18.59822845,0,0,25.18101883,22.17806053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1553421,13.95231915,12.85827923,15.3654995,16.60638809,12.81897259,0,13.35717297,22.49087524,35.0687561,14.10909557,15.43542862,20.20248032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00550461
5/31/2010,0,0,9.40590477,0,0,0,0,20.87068748,24.37703705,20.54863548,0,0,0,0,24.89853477,0,18.92475128,22.39020157,0,0,0,0,0,0,15.11713505,15.3750267,22.34160233,17.59060669,13.07040882,10.33382225,13.93572617,10.61413288,16.9636879,0,0,23.26946449,20.55586815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52095795,13.52609348,11.82586098,14.49277687,15.83379459,11.63610077,0,12.36568069,21.73387718,32.53282166,13.04728889,13.03436184,19.09287262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11165047
6/30/2010,0,0,8.870972633,0,0,0,0,19.56725883,22.63036346,19.36401176,0,0,0,0,23.03009033,0,17.92446327,20.8423214,0,0,0,0,0,0,13.45888615,15.01015377,21.67602348,16.28475761,12.28600216,9.782173157,12.96414089,10.34380627,15.54450417,0,0,21.54761124,20.44287682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.79132462,13.19325161,10.5775795,12.89237881,15.54846382,10.18732166,0,11.42247677,19.97085953,30.46358299,12.5173254,12.38264084,17.50499153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.19273567
7/30/2010,0,0,9.492469788,0,0,0,0,20.91995239,23.80435753,20.76707649,0,0,0,0,24.57872581,0,19.14191246,22.34371758,0,0,0,0,0,0,14.56522083,15.99386597,21.42767334,17.40817261,13.45609665,10.54274082,13.98786354,11.09961891,17.01561737,0,0,23.02953529,21.41942215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.81280899,13.69094944,11.37535191,13.71905327,16.33950233,10.95755863,0,12.10595417,21.28565216,32.47417831,13.51137352,14.10626984,19.46593285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9237175
8/31/2010,0,0,8.944646835,0,0,0,0,19.77144241,22.82125854,19.91304779,0,0,0,0,23.25650215,0,18.2781868,21.56037712,0,0,0,0,0,0,13.74232674,15.66313362,20.83163261,16.52479553,12.69553375,10.13818455,13.04567432,10.97724724,16.32683182,0,0,21.14262199,21.56469345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.09290314,13.53378201,10.28662205,13.14317226,16.33099174,10.10479736,0,10.69218922,20.23979568,31.16860199,12.82318592,13.0172081,19.00678635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.913479805
9/30/2010,0,0,9.808730125,0,0,0,0,21.92383957,25.43649292,21.80412674,0,0,0,0,26.03679085,0,20.02209282,23.69589996,0,0,0,0,0,0,15.61669731,16.45179939,23.25553322,18.62760925,14.30024147,10.88256359,14.6220274,11.65387821,17.71291351,0,0,23.84872246,23.42900848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.89266777,14.33114433,11.5583744,15.06377316,18.14032745,10.98506641,0,12.28384686,22.33150864,34.37612534,14.19188404,14.98951721,22.00081062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03782177
10/29/2010,0,0,10.16073036,0,0,0,0,22.55339432,26.53412819,22.57973862,0,0,0,0,27.02391434,0,20.58146095,24.73102188,0,0,0,0,0,0,16.50358963,17.11326408,23.95091438,19.77982903,15.04408264,11.14148617,15.2290144,11.73305607,18.49523735,0,0,24.90724373,23.83254051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44719124,15.09232903,12.25432491,16.18959808,19.17131805,11.06759262,0,13.566535,23.71602058,36.02807236,14.74361897,15.70126057,22.83301926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52345085
11/30/2010,0,0,10.10584831,0,0,0,0,22.82563591,27.45995331,22.78888512,0,0,0,0,27.90237999,0,20.49919891,25.41177559,0,0,0,0,0,0,17.26248169,17.18959236,24.05025291,20.34634209,16.14731789,11.09293842,15.60045052,11.54590416,18.83537865,0,0,25.91052818,24.16343307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55420876,15.61728001,12.33896923,16.84090805,19.02646255,11.36101913,0,14.24064541,23.64629555,36.9632988,16.13061714,17.42488098,23.55043221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.89384937
12/31/2010,0,0,10.79281616,0,0,0,0,24.56663895,28.9764595,24.16026115,0,0,0,0,29.51345825,0,21.88982201,26.66207314,0,0,0,0,0,0,18.13295555,18.00222778,25.54916382,21.80201721,17.76488495,11.91633797,16.79058075,12.05115318,20.46216202,0,0,27.75848961,25.9382515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.29559898,16.04842186,13.13012695,17.2887764,20.18883324,12.63945198,0,15.26023102,24.86148262,38.73979187,17.72979736,18.78838921,25.41357422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.51905346
1/31/2011,0,0,11.08804798,0,0,0,0,25.05472183,29.15834045,24.66834259,0,0,0,0,30.16710281,0,22.54361153,27.00844765,0,0,0,0,0,0,17.94043159,17.8913002,26.24532509,22.8008709,18.89774704,12.16918278,17.26304054,12.37922764,20.89276123,0,0,27.64775085,25.51450157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.63406372,15.46740437,13.07353306,17.22324944,19.71913147,13.15475178,0,15.91637993,25.13041687,39.54082489,19.00554085,19.99332428,25.29831886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.57716465
2/28/2011,0,0,11.51007271,0,0,0,0,26.01374626,30.56552124,25.72831726,0,0,0,0,31.66501045,0,23.3546524,28.21611404,0,0,0,0,0,0,18.9121685,19.10283089,27.28956985,23.95340919,20.25717163,12.66671753,17.54470253,12.53232574,21.41809464,0,0,28.79205132,26.49238014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46868134,16.28611755,14.40352535,17.60702705,19.86431122,13.38809586,0,16.71313858,26.5248909,41.13408279,20.58869934,21.53391647,27.57459641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35753345
