Date, Open, High, Low, Close
05/02/18, 1963.73, 1963.73, 1963.73, 1963.73
05/01/18, 1975.96, 1975.96, 1975.96, 1975.96
04/30/18, 1970.71, 1970.71, 1970.71, 1970.71
04/27/18, 1987.01, 1987.01, 1987.01, 1987.01
04/26/18, 1985.57, 1985.57, 1985.57, 1985.57
04/25/18, 1966.53, 1966.53, 1966.53, 1966.53
04/24/18, 1964.21, 1964.21, 1964.21, 1964.21
04/23/18, 1988.97, 1988.97, 1988.97, 1988.97
04/20/18, 1989.31, 1989.31, 1989.31, 1989.31
04/19/18, 2005.22, 2005.22, 2005.22, 2005.22
04/18/18, 2016.53, 2016.53, 2016.53, 2016.53
04/17/18, 2014.06, 2014.06, 2014.06, 2014.06
04/16/18, 1992.74, 1992.74, 1992.74, 1992.74
04/13/18, 1976.45, 1976.45, 1976.45, 1976.45
04/12/18, 1982.80, 1982.80, 1982.80, 1982.80
04/11/18, 1967.43, 1967.43, 1967.43, 1967.43
04/10/18, 1976.39, 1976.39, 1976.39, 1976.39
04/09/18, 1943.52, 1943.52, 1943.52, 1943.52
04/06/18, 1938.37, 1938.37, 1938.37, 1938.37
04/05/18, 1980.66, 1980.66, 1980.66, 1980.66
04/04/18, 1966.88, 1966.88, 1966.88, 1966.88
04/03/18, 1944.59, 1944.59, 1944.59, 1944.59
04/02/18, 1920.79, 1920.79, 1920.79, 1920.79
03/29/18, 1965.17, 1965.17, 1965.17, 1965.17
03/28/18, 1939.04, 1939.04, 1939.04, 1939.04
03/27/18, 1944.27, 1944.27, 1944.27, 1944.27
03/26/18, 1978.74, 1978.74, 1978.74, 1978.74
03/23/18, 1928.44, 1928.44, 1928.44, 1928.44
03/22/18, 1969.25, 1969.25, 1969.25, 1969.25
03/21/18, 2019.31, 2019.31, 2019.31, 2019.31
03/20/18, 2020.89, 2020.89, 2020.89, 2020.89
03/19/18, 2018.03, 2018.03, 2018.03, 2018.03
03/16/18, 2045.62, 2045.62, 2045.62, 2045.62
03/15/18, 2040.79, 2040.79, 2040.79, 2040.79
03/14/18, 2043.73, 2043.73, 2043.73, 2043.73
03/13/18, 2055.00, 2055.00, 2055.00, 2055.00
03/12/18, 2067.84, 2067.84, 2067.84, 2067.84
03/09/18, 2069.21, 2069.21, 2069.21, 2069.21
03/08/18, 2034.95, 2034.95, 2034.95, 2034.95
03/07/18, 2027.53, 2027.53, 2027.53, 2027.53
03/06/18, 2026.29, 2026.29, 2026.29, 2026.29
03/05/18, 2018.79, 2018.79, 2018.79, 2018.79
03/02/18, 1997.06, 1997.06, 1997.06, 1997.06
03/01/18, 1984.26, 1984.26, 1984.26, 1984.26
02/28/18, 2007.94, 2007.94, 2007.94, 2007.94
02/27/18, 2030.52, 2030.52, 2030.52, 2030.52
02/26/18, 2057.04, 2057.04, 2057.04, 2057.04
02/23/18, 2035.24, 2035.24, 2035.24, 2035.24
02/22/18, 2004.39, 2004.39, 2004.39, 2004.39
02/21/18, 2003.56, 2003.56, 2003.56, 2003.56
02/20/18, 2013.21, 2013.21, 2013.21, 2013.21
02/16/18, 2025.47, 2025.47, 2025.47, 2025.47
02/15/18, 2024.06, 2024.06, 2024.06, 2024.06
02/14/18, 2000.60, 2000.60, 2000.60, 2000.60
02/13/18, 1972.72, 1972.72, 1972.72, 1972.72
02/12/18, 1967.23, 1967.23, 1967.23, 1967.23
02/09/18, 1941.43, 1941.43, 1941.43, 1941.43
02/08/18, 1914.80, 1914.80, 1914.80, 1914.80
02/07/18, 1987.62, 1987.62, 1987.62, 1987.62
02/06/18, 1995.58, 1995.58, 1995.58, 1995.58
02/05/18, 1964.13, 1964.13, 1964.13, 1964.13
02/02/18, 2045.65, 2045.65, 2045.65, 2045.65
02/01/18, 2089.15, 2089.15, 2089.15, 2089.15
01/31/18, 2089.67, 2089.67, 2089.67, 2089.67
01/30/18, 2089.66, 2089.66, 2089.66, 2089.66
01/29/18, 2112.26, 2112.26, 2112.26, 2112.26
01/26/18, 2126.51, 2126.51, 2126.51, 2126.51
01/25/18, 2103.96, 2103.96, 2103.96, 2103.96
01/24/18, 2102.75, 2102.75, 2102.75, 2102.75
01/23/18, 2105.36, 2105.36, 2105.36, 2105.36
01/22/18, 2100.25, 2100.25, 2100.25, 2100.25
01/19/18, 2083.78, 2083.78, 2083.78, 2083.78
01/18/18, 2072.23, 2072.23, 2072.23, 2072.23
01/17/18, 2076.49, 2076.49, 2076.49, 2076.49
01/16/18, 2057.47, 2057.47, 2057.47, 2057.47
01/12/18, 2066.91, 2066.91, 2066.91, 2066.91
01/11/18, 2054.49, 2054.49, 2054.49, 2054.49
01/10/18, 2037.60, 2037.60, 2037.60, 2037.60
01/09/18, 2040.02, 2040.02, 2040.02, 2040.02
01/08/18, 2038.02, 2038.02, 2038.02, 2038.02
01/05/18, 2034.10, 2034.10, 2034.10, 2034.10
01/04/18, 2021.10, 2021.10, 2021.10, 2021.10
01/03/18, 2013.86, 2013.86, 2013.86, 2013.86
01/02/18, 2002.12, 2002.12, 2002.12, 2002.12
12/29/17, 1985.81, 1985.81, 1985.81, 1985.81
12/28/17, 1996.63, 1996.63, 1996.63, 1996.63
12/27/17, 1992.54, 1992.54, 1992.54, 1992.54
12/26/17, 1990.98, 1990.98, 1990.98, 1990.98
12/22/17, 1992.29, 1992.29, 1992.29, 1992.29
12/21/17, 1993.25, 1993.25, 1993.25, 1993.25
12/20/17, 1988.72, 1988.72, 1988.72, 1988.72
12/19/17, 1989.63, 1989.63, 1989.63, 1989.63
12/18/17, 1996.91, 1996.91, 1996.91, 1996.91
12/15/17, 1984.58, 1984.58, 1984.58, 1984.58
12/14/17, 1966.12, 1966.12, 1966.12, 1966.12
12/13/17, 1975.64, 1975.64, 1975.64, 1975.64
12/12/17, 1975.71, 1975.71, 1975.71, 1975.71
12/11/17, 1973.91, 1973.91, 1973.91, 1973.91
12/08/17, 1968.80, 1968.80, 1968.80, 1968.80
12/07/17, 1958.60, 1958.60, 1958.60, 1958.60
12/06/17, 1951.23, 1951.23, 1951.23, 1951.23
12/05/17, 1952.79, 1952.79, 1952.79, 1952.79
12/04/17, 1961.42, 1961.42, 1961.42, 1961.42
12/01/17, 1964.19, 1964.19, 1964.19, 1964.19
11/30/17, 1968.43, 1968.43, 1968.43, 1968.43
11/29/17, 1953.88, 1953.88, 1953.88, 1953.88
11/28/17, 1954.04, 1954.04, 1954.04, 1954.04
11/27/17, 1934.41, 1934.41, 1934.41, 1934.41
11/24/17, 1936.23, 1936.23, 1936.23, 1936.23
11/22/17, 1932.27, 1932.27, 1932.27, 1932.27
11/21/17, 1933.62, 1933.62, 1933.62, 1933.62
11/20/17, 1920.44, 1920.44, 1920.44, 1920.44
11/17/17, 1916.81, 1916.81, 1916.81, 1916.81
11/16/17, 1919.59, 1919.59, 1919.59, 1919.59
11/15/17, 1902.67, 1902.67, 1902.67, 1902.67
11/14/17, 1912.87, 1912.87, 1912.87, 1912.87
11/13/17, 1917.32, 1917.32, 1917.32, 1917.32
11/10/17, 1915.56, 1915.56, 1915.56, 1915.56
11/09/17, 1916.66, 1916.66, 1916.66, 1916.66
11/08/17, 1924.33, 1924.33, 1924.33, 1924.33
11/07/17, 1921.49, 1921.49, 1921.49, 1921.49
11/06/17, 1924.63, 1924.63, 1924.63, 1924.63
11/03/17, 1921.74, 1921.74, 1921.74, 1921.74
11/02/17, 1916.43, 1916.43, 1916.43, 1916.43
11/01/17, 1915.90, 1915.90, 1915.90, 1915.90
10/31/17, 1914.61, 1914.61, 1914.61, 1914.61
10/30/17, 1911.01, 1911.01, 1911.01, 1911.01
10/27/17, 1918.90, 1918.90, 1918.90, 1918.90
10/26/17, 1904.20, 1904.20, 1904.20, 1904.20
10/25/17, 1901.01, 1901.01, 1901.01, 1901.01
10/24/17, 1910.31, 1910.31, 1910.31, 1910.31
10/23/17, 1907.17, 1907.17, 1907.17, 1907.17
10/20/17, 1915.69, 1915.69, 1915.69, 1915.69
10/19/17, 1905.86, 1905.86, 1905.86, 1905.86
10/18/17, 1905.38, 1905.38, 1905.38, 1905.38
10/17/17, 1903.33, 1903.33, 1903.33, 1903.33
10/16/17, 1902.93, 1902.93, 1902.93, 1902.93
10/13/17, 1900.24, 1900.24, 1900.24, 1900.24
10/12/17, 1899.18, 1899.18, 1899.18, 1899.18
10/11/17, 1902.00, 1902.00, 1902.00, 1902.00
10/10/17, 1899.08, 1899.08, 1899.08, 1899.08
10/09/17, 1894.73, 1894.73, 1894.73, 1894.73
10/06/17, 1898.85, 1898.85, 1898.85, 1898.85
10/05/17, 1900.94, 1900.94, 1900.94, 1900.94
10/04/17, 1891.14, 1891.14, 1891.14, 1891.14
10/03/17, 1889.26, 1889.26, 1889.26, 1889.26
10/02/17, 1885.06, 1885.06, 1885.06, 1885.06
09/29/17, 1875.97, 1875.97, 1875.97, 1875.97
09/28/17, 1869.57, 1869.57, 1869.57, 1869.57
09/27/17, 1867.06, 1867.06, 1867.06, 1867.06
09/26/17, 1857.10, 1857.10, 1857.10, 1857.10
09/25/17, 1856.58, 1856.58, 1856.58, 1856.58
09/22/17, 1860.15, 1860.15, 1860.15, 1860.15
09/21/17, 1858.06, 1858.06, 1858.06, 1858.06
09/20/17, 1863.29, 1863.29, 1863.29, 1863.29
09/19/17, 1861.11, 1861.11, 1861.11, 1861.11
09/18/17, 1859.62, 1859.62, 1859.62, 1859.62
09/15/17, 1855.55, 1855.55, 1855.55, 1855.55
09/14/17, 1851.67, 1851.67, 1851.67, 1851.67
09/13/17, 1853.70, 1853.70, 1853.70, 1853.70
09/12/17, 1852.36, 1852.36, 1852.36, 1852.36
09/11/17, 1845.36, 1845.36, 1845.36, 1845.36
09/08/17, 1825.44, 1825.44, 1825.44, 1825.44
