Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
12/03/2003,356.038,2271.3127,1776.66376,1776.66376,2271.3127,1397.636,1776.66376,1397.636,265.5064,265.5064,265.5064,2864.25624,168.3626,186.3369,221.7982,1776.66376,83.36186,225.2329,320.31925,308.3991,2271.3127,2864.25624,142.214,1776.66376,2864.25624,356.038,643.9662,643.9662,356.038,356.038,356.038,356.038,356.038,356.038,2271.3127,356.038,1776.66376,2271.3127,1397.636,356.038,643.9662,356.038,1397.636,356.038,356.038,356.038,2864.25624,1776.66376,643.9662,2295.093
13/03/2003,367.2644,2346.96108,1837.24542,1837.24542,2346.96108,1436.188,1837.24542,1436.188,275.1985,275.1985,275.1985,3021.7297,176.3792,192.4942,225.9105,1837.24542,84.36104,226.9854,333.65754,312.8275,2346.96108,3021.7297,143.7664,1837.24542,3021.7297,367.2644,661.8227,661.8227,367.2644,367.2644,367.2644,367.2644,367.2644,367.2644,2346.96108,367.2644,1837.24542,2346.96108,1436.188,367.2644,661.8227,367.2644,1436.188,367.2644,367.2644,367.2644,3021.7297,1837.24542,661.8227,2350.983
14/03/2003,368.5258,2346.40024,1840.05495,1840.05495,2346.40024,1431.939,1840.05495,1431.939,275.1303,275.1303,275.1303,3017.6602,176.8818,194.3196,226.1358,1840.05495,84.47591,226.6836,334.89919,309.9455,2346.40024,3017.6602,144.4288,1840.05495,3017.6602,368.5258,661.1185,661.1185,368.5258,368.5258,368.5258,368.5258,368.5258,368.5258,2346.40024,368.5258,1840.05495,2346.40024,1431.939,368.5258,661.1185,368.5258,1431.939,368.5258,368.5258,368.5258,3017.6602,1840.05495,661.1185,2343.032
17/03/2003,379.9679,2424.62225,1903.53942,1903.53942,2424.62225,1476.471,1903.53942,1476.471,285.5121,285.5121,285.5121,3163.56034,184.8118,201.238,232.0897,1903.53942,85.74584,229.4673,346.0239,319.761,2424.62225,3163.56034,147.2354,1903.53942,3163.56034,379.9679,679.984,679.984,379.9679,379.9679,379.9679,379.9679,379.9679,379.9679,2424.62225,379.9679,1903.53942,2424.62225,1476.471,379.9679,679.984,379.9679,1476.471,379.9679,379.9679,379.9679,3163.56034,1903.53942,679.984,2412.571
18/03/2003,381.4212,2439.24463,1912.01544,1912.01544,2439.24463,1486.993,1912.01544,1486.993,286.9502,286.9502,286.9502,3185.49806,184.5105,202.7037,230.7716,1912.01544,86.9052,232.7696,346.99263,322.6096,2439.24463,3185.49806,148.7112,1912.01544,3185.49806,381.4212,683.6385,683.6385,381.4212,381.4212,381.4212,381.4212,381.4212,381.4212,2439.24463,381.4212,1912.01544,2439.24463,1486.993,381.4212,683.6385,381.4212,1486.993,381.4212,381.4212,381.4212,3185.49806,1912.01544,683.6385,2426.034
19/03/2003,384.7095,2440.67195,1926.98725,1926.98725,2440.67195,1489.122,1926.98725,1489.122,288.9863,288.9863,288.9863,3163.42074,186.1645,204.8353,234.3003,1926.98725,86.91051,233.5304,351.79799,326.3113,2440.67195,3163.42074,148.5128,1926.98725,3163.42074,384.7095,686.3903,686.3903,384.7095,384.7095,384.7095,384.7095,384.7095,384.7095,2440.67195,384.7095,1926.98725,2440.67195,1489.122,384.7095,686.3903,384.7095,1489.122,384.7095,384.7095,384.7095,3163.42074,1926.98725,686.3903,2431.068
20/03/2003,386.1061,2457.44307,1932.15761,1932.15761,2457.44307,1497.132,1932.15761,1497.132,289.507,289.507,289.507,3173.95553,187.9194,205.1174,233.722,1932.15761,87.48686,235.1653,352.9215,325.6613,2457.44307,3173.95553,149.7392,1932.15761,3173.95553,386.1061,690.6108,690.6108,386.1061,386.1061,386.1061,386.1061,386.1061,386.1061,2457.44307,386.1061,1932.15761,2457.44307,1497.132,386.1061,690.6108,386.1061,1497.132,386.1061,386.1061,386.1061,3173.95553,1932.15761,690.6108,2443.418
21/03/2003,394.9082,2504.9803,1976.54598,1976.54598,2504.9803,1520.414,1976.54598,1520.414,296.2056,296.2056,296.2056,3214.7458,193.9615,211.2198,238.5259,1976.54598,87.25227,234.298,361.76748,333.7539,2504.9803,3214.7458,151.9582,1976.54598,3214.7458,394.9082,706.4458,706.4458,394.9082,394.9082,394.9082,394.9082,394.9082,394.9082,2504.9803,394.9082,1976.54598,2504.9803,1520.414,394.9082,706.4458,394.9082,1520.414,394.9082,394.9082,394.9082,3214.7458,1976.54598,706.4458,2484.384
24/03/2003,381.6978,2422.89464,1908.13782,1908.13782,2422.89464,1484.083,1908.13782,1484.083,285.6343,285.6343,285.6343,3078.54097,185.0878,203.6044,231.9663,1908.13782,85.496,230.2695,349.60593,324.1165,2422.89464,3078.54097,148.7912,1908.13782,3078.54097,381.6978,683.8876,683.8876,381.6978,381.6978,381.6978,381.6978,381.6978,381.6978,2422.89464,381.6978,1908.13782,2422.89464,1484.083,381.6978,683.8876,381.6978,1484.083,381.6978,381.6978,381.6978,3078.54097,1908.13782,683.8876,2425.424
25/03/2003,385.5424,2454.75417,1931.17794,1931.17794,2454.75417,1502.524,1931.17794,1502.524,289.6174,289.6174,289.6174,3119.28085,188.2761,205.5858,233.0553,1931.17794,86.58955,232.8214,351.82515,331.2559,2454.75417,3119.28085,150.8506,1931.17794,3119.28085,385.5424,690.4874,690.4874,385.5424,385.5424,385.5424,385.5424,385.5424,385.5424,2454.75417,385.5424,1931.17794,2454.75417,1502.524,385.5424,690.4874,385.5424,1502.524,385.5424,385.5424,385.5424,3119.28085,1931.17794,690.4874,2450.49
26/03/2003,383.75,2446.12192,1921.07027,1921.07027,2446.12192,1488.071,1921.07027,1488.071,287.944,287.944,287.944,3098.9092,187.5833,203.8618,231.9632,1921.07027,86.33076,232.8659,350.38795,327.6785,2446.12192,3098.9092,149.6724,1921.07027,3098.9092,383.75,686.8873,686.8873,383.75,383.75,383.75,383.75,383.75,383.75,2446.12192,383.75,1921.07027,2446.12192,1488.071,383.75,686.8873,383.75,1488.071,383.75,383.75,383.75,3098.9092,1921.07027,686.8873,2421.78
27/03/2003,383.1958,2445,1918.29879,1918.29879,2445,1494.225,1918.29879,1494.225,287.5289,287.5289,287.5289,3076.81602,187.2597,203.3269,232.4288,1918.29879,86.54965,234.7942,349.04869,329.4464,2445,3076.81602,150.5274,1918.29879,3076.81602,383.1958,687.0427,687.0427,383.1958,383.1958,383.1958,383.1958,383.1958,383.1958,2445,383.1958,1918.29879,2445,1494.225,383.1958,687.0427,383.1958,1494.225,383.1958,383.1958,383.1958,3076.81602,1918.29879,687.0427,2433.353
28/03/2003,381.8866,2440.21146,1908.52748,1908.52748,2440.21146,1491.058,1908.52748,1491.058,285.6153,285.6153,285.6153,3034.93581,185.6762,201.5655,230.0235,1908.52748,87.4411,236.5159,347.84767,330.5868,2440.21146,3034.93581,150.627,1908.52748,3034.93581,381.8866,686.2267,686.2267,381.8866,381.8866,381.8866,381.8866,381.8866,381.8866,2440.21146,381.8866,1908.52748,2440.21146,1491.058,381.8866,686.2267,381.8866,1491.058,381.8866,381.8866,381.8866,3034.93581,1908.52748,686.2267,2429.101
31/03/2003,375.4366,2411.8296,1876.04872,1876.04872,2411.8296,1474.391,1876.04872,1474.391,280.7208,280.7208,280.7208,2947.63577,182.5338,198.7102,227.816,1876.04872,86.21456,231.9461,341.3087,326.69,2411.8296,2947.63577,150.022,1876.04872,2947.63577,375.4366,679.7007,679.7007,375.4366,375.4366,375.4366,375.4366,375.4366,375.4366,2411.8296,375.4366,1876.04872,2411.8296,1474.391,375.4366,679.7007,375.4366,1474.391,375.4366,375.4366,375.4366,2947.63577,1876.04872,679.7007,2407.548
01/04/2003,381.087,2429.07325,1898.06142,1898.06142,2429.07325,1491.212,1898.06142,1491.212,283.1462,283.1462,283.1462,2961.70895,183.4773,201.2237,227.5616,1898.06142,87.3483,235.9971,348.63526,331.1069,2429.07325,2961.70895,151.1098,1898.06142,2961.70895,381.087,687.0279,687.0279,381.087,381.087,381.087,381.087,381.087,381.087,2429.07325,381.087,1898.06142,2429.07325,1491.212,381.087,687.0279,381.087,1491.212,381.087,381.087,381.087,2961.70895,1898.06142,687.0279,2437.945
02/04/2003,389.7842,2484.07092,1946.78747,1946.78747,2484.07092,1522.071,1946.78747,1522.071,291.1722,291.1722,291.1722,3101.94162,189.6371,206.8257,232.1728,1946.78747,87.09353,235.5076,358.1523,336.0815,2484.07092,3101.94162,151.5161,1946.78747,3101.94162,389.7842,700.2784,700.2784,389.7842,389.7842,389.7842,389.7842,389.7842,389.7842,2484.07092,389.7842,1946.78747,2484.07092,1522.071,389.7842,700.2784,389.7842,1522.071,389.7842,389.7842,389.7842,3101.94162,1946.78747,700.2784,2483.412
03/04/2003,386.1996,2469.67653,1936.40678,1936.40678,2469.67653,1517.761,1936.40678,1517.761,290.6697,290.6697,290.6697,3113.28568,189.7156,206.3995,230.1672,1936.40678,86.02131,231.3682,355.33125,334.4161,2469.67653,3113.28568,150.608,1936.40678,3113.28568,386.1996,695.1365,695.1365,386.1996,386.1996,386.1996,386.1996,386.1996,386.1996,2469.67653,386.1996,1936.40678,2469.67653,1517.761,386.1996,695.1365,386.1996,1517.761,386.1996,386.1996,386.1996,3113.28568,1936.40678,695.1365,2474.102
04/04/2003,388.2626,2462.4256,1940.65354,1940.65354,2462.4256,1509.941,1940.65354,1509.941,290.4594,290.4594,290.4594,3063.65194,190.662,206.1364,231.0291,1940.65354,86.43612,233.0699,359.11636,335.4586,2462.4256,3063.65194,152.4872,1940.65354,3063.65194,388.2626,696.117,696.117,388.2626,388.2626,388.2626,388.2626,388.2626,388.2626,2462.4256,388.2626,1940.65354,2462.4256,1509.941,388.2626,696.117,388.2626,1509.941,388.2626,388.2626,388.2626,3063.65194,1940.65354,696.117,2464.856
07/04/2003,388.8008,2468.62795,1943.18366,1943.18366,2468.62795,1523.229,1943.18366,1523.229,290.8158,290.8158,290.8158,3081.22234,192.4789,207.5679,230.9992,1943.18366,86.17519,230.6388,359.53595,332.4102,2468.62795,3081.22234,152.0464,1943.18366,3081.22234,388.8008,697.7661,697.7661,388.8008,388.8008,388.8008,388.8008,388.8008,388.8008,2468.62795,388.8008,1943.18366,2468.62795,1523.229,388.8008,697.7661,388.8008,1523.229,388.8008,388.8008,388.8008,3081.22234,1943.18366,697.7661,2490.653
08/04/2003,387.5869,2454.01628,1938.79324,1938.79324,2454.01628,1515.604,1938.79324,1515.604,290.3926,290.3926,290.3926,3044.4229,192.3069,207.5942,232.4365,1938.79324,85.6371,228.1373,360.35372,332.5289,2454.01628,3044.4229,151.6688,1938.79324,3044.4229,387.5869,693.7121,693.7121,387.5869,387.5869,387.5869,387.5869,387.5869,387.5869,2454.01628,387.5869,1938.79324,2454.01628,1515.604,387.5869,693.7121,387.5869,1515.604,387.5869,387.5869,387.5869,3044.4229,1938.79324,693.7121,2481.003
09/04/2003,383.491,2428.08119,1913.02768,1913.02768,2428.08119,1506.075,1913.02768,1506.075,285.7984,285.7984,285.7984,2972.23698,189.8561,204.7933,231.0453,1913.02768,85.73513,228.1436,355.493,328.2872,2428.08119,2972.23698,151.3379,1913.02768,2972.23698,383.491,688.1064,688.1064,383.491,383.491,383.491,383.491,383.491,383.491,2428.08119,383.491,1913.02768,2428.08119,1506.075,383.491,688.1064,383.491,1506.075,383.491,383.491,383.491,2972.23698,1913.02768,688.1064,2469.403
10/04/2003,385.8669,2442.3964,1923.7736,1923.7736,2442.3964,1507.757,1923.7736,1507.757,287.2494,287.2494,287.2494,2989.71037,192.6333,205.5081,231.5835,1923.7736,86.4698,230.5258,358.03858,328.1347,2442.3964,2989.71037,152.0695,1923.7736,2989.71037,385.8669,692.0302,692.0302,385.8669,385.8669,385.8669,385.8669,385.8669,385.8669,2442.3964,385.8669,1923.7736,2442.3964,1507.757,385.8669,692.0302,385.8669,1507.757,385.8669,385.8669,385.8669,2989.71037,1923.7736,692.0302,2472.717
11/04/2003,384.7424,2439.69705,1917.86748,1917.86748,2439.69705,1502.307,1917.86748,1502.307,286.3256,286.3256,286.3256,2971.69396,191.1456,205.1235,232.215,1917.86748,86.09682,228.8497,358.17158,326.4504,2439.69705,2971.69396,151.6232,1917.86748,2971.69396,384.7424,690.6254,690.6254,384.7424,384.7424,384.7424,384.7424,384.7424,384.7424,2439.69705,384.7424,1917.86748,2439.69705,1502.307,384.7424,690.6254,384.7424,1502.307,384.7424,384.7424,384.7424,2971.69396,1917.86748,690.6254,2462.638
14/04/2003,392.1546,2481.07557,1954.73174,1954.73174,2481.07557,1527.955,1954.73174,1527.955,291.8175,291.8175,291.8175,3039.20399,195.3252,208.4894,236.2379,1954.73174,86.72434,230.6973,365.99568,331.9332,2481.07557,3039.20399,153.4547,1954.73174,3039.20399,392.1546,702.4502,702.4502,392.1546,392.1546,392.1546,392.1546,392.1546,392.1546,2481.07557,392.1546,1954.73174,2481.07557,1527.955,392.1546,702.4502,392.1546,1527.955,392.1546,392.1546,392.1546,3039.20399,1954.73174,702.4502,2505.299
15/04/2003,395.3795,2497.68335,1967.10569,1967.10569,2497.68335,1536.083,1967.10569,1536.083,293.1476,293.1476,293.1476,3049.90777,197.4373,210.816,236.8509,1967.10569,86.70142,230.3837,371.79708,330.2917,2497.68335,3049.90777,155.267,1967.10569,3049.90777,395.3795,708.3027,708.3027,395.3795,395.3795,395.3795,395.3795,395.3795,395.3795,2497.68335,395.3795,1967.10569,2497.68335,1536.083,395.3795,708.3027,395.3795,1536.083,395.3795,395.3795,395.3795,3049.90777,1967.10569,708.3027,2519.1
16/04/2003,390.5289,2468.00567,1944.16873,1944.16873,2468.00567,1528.508,1944.16873,1528.508,289.8968,289.8968,289.8968,3102.40509,194.6654,207.858,230.8985,1944.16873,85.95893,228.1577,366.81244,322.2608,2468.00567,3102.40509,154.843,1944.16873,3102.40509,390.5289,701.1692,701.1692,390.5289,390.5289,390.5289,390.5289,390.5289,390.5289,2468.00567,390.5289,1944.16873,2468.00567,1528.508,390.5289,701.1692,390.5289,1528.508,390.5289,390.5289,390.5289,3102.40509,1944.16873,701.1692,2505.173
17/04/2003,395.4689,2508.53281,1973.45822,1973.45822,2508.53281,1552.73,1973.45822,1552.73,294.9214,294.9214,294.9214,3178.02355,197.9114,211.3065,234.332,1973.45822,87.4497,231.7417,372.01346,325.2195,2508.53281,3178.02355,156.0518,1973.45822,3178.02355,395.4689,710.4095,710.4095,395.4689,395.4689,395.4689,395.4689,395.4689,395.4689,2508.53281,395.4689,1973.45822,2508.53281,1552.73,395.4689,710.4095,395.4689,1552.73,395.4689,395.4689,395.4689,3178.02355,1973.45822,710.4095,2544.213
21/04/2003,395.3941,2512.6918,1970.75756,1970.75756,2512.6918,1559.252,1970.75756,1559.252,294.1929,294.1929,294.1929,3172.77536,197.9794,210.3271,233.3277,1970.75756,87.923,232.1712,371.56987,325.9457,2512.6918,3172.77536,156.5743,1970.75756,3172.77536,395.3941,712.5392,712.5392,395.3941,395.3941,395.3941,395.3941,395.3941,395.3941,2512.6918,395.3941,1970.75756,2512.6918,1559.252,395.3941,712.5392,395.3941,1559.252,395.3941,395.3941,395.3941,3172.77536,1970.75756,712.5392,2551.192
22/04/2003,404.3044,2559.74806,2012.38521,2012.38521,2559.74806,1583.015,2012.38521,1583.015,300.018,300.018,300.018,3246.69692,202.3965,215.5722,236.7841,2012.38521,89.02251,234.9689,382.2964,331.9913,2559.74806,3246.69692,158.4982,2012.38521,3246.69692,404.3044,726.6657,726.6657,404.3044,404.3044,404.3044,404.3044,404.3044,404.3044,2559.74806,404.3044,2012.38521,2559.74806,1583.015,404.3044,726.6657,404.3044,1583.015,404.3044,404.3044,404.3044,3246.69692,2012.38521,726.6657,2589.748
23/04/2003,408.7147,2575.0585,2029.81563,2029.81563,2575.0585,1598.425,2029.81563,1598.425,301.9839,301.9839,301.9839,3265.49641,203.7228,217.237,236.7196,2029.81563,88.8421,234.8335,385.86924,334.6547,2575.0585,3265.49641,158.6364,2029.81563,3265.49641,408.7147,730.0983,730.0983,408.7147,408.7147,408.7147,408.7147,408.7147,408.7147,2575.0585,408.7147,2029.81563,2575.0585,1598.425,408.7147,730.0983,408.7147,1598.425,408.7147,408.7147,408.7147,3265.49641,2029.81563,730.0983,2609.299
24/04/2003,404.7457,2562.25035,2013.28641,2013.28641,2562.25035,1587.541,2013.28641,1587.541,299.9711,299.9711,299.9711,3234.12921,201.3375,215.5286,234.9894,2013.28641,88.2738,233.5991,378.27486,336.5224,2562.25035,3234.12921,160.5381,2013.28641,3234.12921,404.7457,725.7324,725.7324,404.7457,404.7457,404.7457,404.7457,404.7457,404.7457,2562.25035,404.7457,2013.28641,2562.25035,1587.541,404.7457,725.7324,404.7457,1587.541,404.7457,404.7457,404.7457,3234.12921,2013.28641,725.7324,2594.03
25/04/2003,399.5277,2529.33726,1985.85765,1985.85765,2529.33726,1572.33,1985.85765,1572.33,295.678,295.678,295.678,3159.3701,198.2948,213.7164,231.9645,1985.85765,87.29072,231.271,373.84438,332.0146,2529.33726,3159.3701,159.59,1985.85765,3159.3701,399.5277,716.9485,716.9485,399.5277,399.5277,399.5277,399.5277,399.5277,399.5277,2529.33726,399.5277,1985.85765,2529.33726,1572.33,399.5277,716.9485,399.5277,1572.33,399.5277,399.5277,399.5277,3159.3701,1985.85765,716.9485,2573.523
28/04/2003,406.5501,2571.27416,2020.9088,2020.9088,2571.27416,1599.767,2020.9088,1599.767,300.9173,300.9173,300.9173,3227.46473,202.4917,218.1962,235.7262,2020.9088,87.79831,233.1619,380.34709,335.5826,2571.27416,3227.46473,162.0017,2020.9088,3227.46473,406.5501,728.3355,728.3355,406.5501,406.5501,406.5501,406.5501,406.5501,406.5501,2571.27416,406.5501,2020.9088,2571.27416,1599.767,406.5501,728.3355,406.5501,1599.767,406.5501,406.5501,406.5501,3227.46473,2020.9088,728.3355,2619.077
29/04/2003,407.0846,2583.41615,2027.94386,2027.94386,2583.41615,1602.262,2027.94386,1602.262,302.5783,302.5783,302.5783,3266.65589,204.1385,218.6692,236.9853,2027.94386,86.78162,229.2103,380.21589,337.2032,2583.41615,3266.65589,161.7384,2027.94386,3266.65589,407.0846,729.921,729.921,407.0846,407.0846,407.0846,407.0846,407.0846,407.0846,2583.41615,407.0846,2027.94386,2583.41615,1602.262,407.0846,729.921,407.0846,1602.262,407.0846,407.0846,407.0846,3266.65589,2027.94386,729.921,2615.164
30/04/2003,408.4839,2587.01272,2027.50335,2027.50335,2587.01272,1614.189,2027.50335,1614.189,301.4764,301.4764,301.4764,3229.75355,203.7345,219.2141,235.3449,2027.50335,87.24483,231.0641,381.57265,338.1365,2587.01272,3229.75355,161.9969,2027.50335,3229.75355,408.4839,731.3881,731.3881,408.4839,408.4839,408.4839,408.4839,408.4839,408.4839,2587.01272,408.4839,2027.50335,2587.01272,1614.189,408.4839,731.3881,408.4839,1614.189,408.4839,408.4839,408.4839,3229.75355,2027.50335,731.3881,2636.228
01/05/2003,408.1157,2583.80144,2026.7374,2026.7374,2583.80144,1614.869,2026.7374,1614.869,301.5115,301.5115,301.5115,3254.38445,201.8116,217.7178,235.0233,2026.7374,87.58827,232.1671,381.58497,339.5201,2583.80144,3254.38445,159.9526,2026.7374,3254.38445,408.1157,729.8806,729.8806,408.1157,408.1157,408.1157,408.1157,408.1157,408.1157,2583.80144,408.1157,2026.7374,2583.80144,1614.869,408.1157,729.8806,408.1157,1614.869,408.1157,408.1157,408.1157,3254.38445,2026.7374,729.8806,2636.852
02/05/2003,414.1808,2629.43349,2057.79082,2057.79082,2629.43349,1650.734,2057.79082,1650.734,306.2621,306.2621,306.2621,3329.78566,204.2615,220.7782,236.8072,2057.79082,89.11303,236.6539,387.93384,344.6365,2629.43349,3329.78566,161.3562,2057.79082,3329.78566,414.1808,740.2354,740.2354,414.1808,414.1808,414.1808,414.1808,414.1808,414.1808,2629.43349,414.1808,2057.79082,2629.43349,1650.734,414.1808,740.2354,414.1808,1650.734,414.1808,414.1808,414.1808,3329.78566,2057.79082,740.2354,2688.123
05/05/2003,412.596,2639.09739,2052.07804,2052.07804,2639.09739,1659.441,2052.07804,1659.441,305.7148,305.7148,305.7148,3340.32569,203.1481,219.276,236.0315,2052.07804,89.53659,236.2267,386.38879,344.2337,2639.09739,3340.32569,162.0172,2052.07804,3340.32569,412.596,742.4113,742.4113,412.596,412.596,412.596,412.596,412.596,412.596,2639.09739,412.596,2052.07804,2639.09739,1659.441,412.596,742.4113,412.596,1659.441,412.596,412.596,412.596,3340.32569,2052.07804,742.4113,2698.57
06/05/2003,415.4021,2660.59304,2068.60364,2068.60364,2660.59304,1671.381,2068.60364,1671.381,308.5365,308.5365,308.5365,3404.11794,205.8071,221.264,236.8822,2068.60364,90.03355,235.6586,389.28583,344.7123,2660.59304,3404.11794,161.7643,2068.60364,3404.11794,415.4021,748.5023,748.5023,415.4021,415.4021,415.4021,415.4021,415.4021,415.4021,2660.59304,415.4021,2068.60364,2660.59304,1671.381,415.4021,748.5023,415.4021,1671.381,415.4021,415.4021,415.4021,3404.11794,2068.60364,748.5023,2721.583
07/05/2003,414.2833,2647.52436,2059.11725,2059.11725,2647.52436,1661.365,2059.11725,1661.365,306.5741,306.5741,306.5741,3355.0274,205.6023,219.5037,237.5731,2059.11725,90.43852,237.5958,387.66994,342.9602,2647.52436,3355.0274,161.473,2059.11725,3355.0274,414.2833,746.3177,746.3177,414.2833,414.2833,414.2833,414.2833,414.2833,414.2833,2647.52436,414.2833,2059.11725,2647.52436,1661.365,414.2833,746.3177,414.2833,1661.365,414.2833,414.2833,414.2833,3355.0274,2059.11725,746.3177,2708.733
08/05/2003,410.0914,2624.18716,2038.7826,2038.7826,2624.18716,1651.084,2038.7826,1651.084,303.6166,303.6166,303.6166,3309.51143,203.864,217.3665,236.086,2038.7826,90.43706,237.8053,381.31921,341.2279,2624.18716,3309.51143,161.2979,2038.7826,3309.51143,410.0914,741.3334,741.3334,410.0914,410.0914,410.0914,410.0914,410.0914,410.0914,2624.18716,410.0914,2038.7826,2624.18716,1651.084,410.0914,741.3334,410.0914,1651.084,410.0914,410.0914,410.0914,3309.51143,2038.7826,741.3334,2694.212
09/05/2003,414.7848,2658.63722,2067.56478,2067.56478,2658.63722,1674.787,2067.56478,1674.787,308.666,308.666,308.666,3398.85375,206.3571,220.6673,239.5421,2067.56478,91.39119,239.9115,384.85306,344.7516,2658.63722,3398.85375,162.6096,2067.56478,3398.85375,414.7848,750.6478,750.6478,414.7848,414.7848,414.7848,414.7848,414.7848,414.7848,2658.63722,414.7848,2067.56478,2658.63722,1674.787,414.7848,750.6478,414.7848,1674.787,414.7848,414.7848,414.7848,3398.85375,2067.56478,750.6478,2731.615
12/05/2003,419.9374,2693.34849,2093.54724,2093.54724,2693.34849,1693.702,2093.54724,1693.702,312.5865,312.5865,312.5865,3453.6213,210.0254,222.9569,241.477,2093.54724,92.08534,240.9893,389.71625,349.0178,2693.34849,3453.6213,163.3889,2093.54724,3453.6213,419.9374,758.744,758.744,419.9374,419.9374,419.9374,419.9374,419.9374,419.9374,2693.34849,419.9374,2093.54724,2693.34849,1693.702,419.9374,758.744,419.9374,1693.702,419.9374,419.9374,419.9374,3453.6213,2093.54724,758.744,2759.609
13/05/2003,419.3853,2693.17873,2088.01818,2088.01818,2693.17873,1698.059,2088.01818,1698.059,311.3734,311.3734,311.3734,3447.86793,209.1509,221.6763,239.7628,2088.01818,92.65073,242.8596,388.73942,348.6122,2693.17873,3447.86793,163.54,2088.01818,3447.86793,419.3853,759.1789,759.1789,419.3853,419.3853,419.3853,419.3853,419.3853,419.3853,2693.17873,419.3853,2088.01818,2693.17873,1698.059,419.3853,759.1789,419.3853,1698.059,419.3853,419.3853,419.3853,3447.86793,2088.01818,759.1789,2767.33
