Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
10/07/2003,,,,,,,,,,,,,,,,21.64463234,,,,,,,,,13.37979984
11/07/2003,,,,,,,,,,,,,,,,21.77628708,,,,,,,,,13.43835831
14/07/2003,,,,,,,,,,,,,,,,22.09411812,,,,,,,,,13.80006981
15/07/2003,,,,,,,,,,,,,,,,21.81577301,,,,,,,,,13.66227818
16/07/2003,,,,,,,,,,,,,,,,21.6258316,,,,,,,,,13.50381184
17/07/2003,,,,,,,,,,,,,,,,21.30799294,,,,,,,,,12.9733057
18/07/2003,,,,,,,,,,,,,,,,21.59761238,,,,,,,,,13.07321262
21/07/2003,,,,,,,,,,,,,,,,21.31551361,,,,,,,,,12.80795193
22/07/2003,,,,,,,,,,,,,,,,21.58257484,,,,,,,,,13.12487698
23/07/2003,,,,,,,,,,,,,,,,21.40579224,,,,,,,,,13.25923061
24/07/2003,,,,,,,,,,,,,,,,21.4960556,,,,,,,,,13.3660183
25/07/2003,,,,,,,,,,,,,,,,21.82517815,,,,,,,,,13.35912514
28/07/2003,,,,,,,,,,,,,,,,21.86844063,,,,,,,,,13.3660183
29/07/2003,,,,,,,,,,,,,,,,21.70293617,,,,,,,,,13.32468224
30/07/2003,,,,,,,,,,,,,,,,21.65780258,,,,,,,,,13.20066833
31/07/2003,,,,,,,,,,,,,,,,21.75559616,,,,,,,,,13.38668919
01/08/2003,,,,,,,,,,,,,,,,21.61642838,,,,,,,,,13.29712391
04/08/2003,,,,,,,,,,,,,,,,21.57881165,,,,,,,,,13.10765553
05/08/2003,,,,,,,,,,,,,,,,21.18763924,,,,,,,,,12.94574928
06/08/2003,,,,,,,,,,,,,,,,21.24217224,,,,,,,,,12.90096283
07/08/2003,,,,,,,,,,,,,,,,21.31551361,,,,,,,,,12.80106163
08/08/2003,,,,,,,,,,,,,,,,21.39450264,,,,,,,,,12.67360497
11/08/2003,,,,,,,,,,,,,,,,21.48101616,,,,,,,,,12.74250221
12/08/2003,,,,,,,,,,,,,,,,21.68601418,,,,,,,,,12.93541431
13/08/2003,,,,,,,,,,,,,,,,21.64651299,,,,,,,,,13.15588284
14/08/2003,,,,,,,,,,,,,,,,21.87407303,,,,,,,,,13.11454678
15/08/2003,,,,,,,,,,,,,,,,21.92109299,,,,,,,,,13.11454678
18/08/2003,,,,,,,,,,,,,,,,22.17310333,,,,,,,,,13.57270908
19/08/2003,,,,,,,,,,,,,,,,22.31227112,,,,,,,,,13.90341759
20/08/2003,,,,,,,,,,,,,,,,22.32167625,,,,,,,,,13.91375065
21/08/2003,,,,,,,,,,,,,,,,22.50597572,,,,,,,,,13.9964304
22/08/2003,,,,,,,,,,,,,,,,22.25773239,,,,,,,,,14.0377655
25/08/2003,,,,,,,,,,,,,,,,22.21447182,,,,,,,,,13.97920704
26/08/2003,,,,,,,,,,,,,,,,22.29910851,,,,,,,,,13.93442059
27/08/2003,,,,,,,,,,,,,,,,22.37056923,,,,,,,,,14.26168251
28/08/2003,,,,,,,,,,,,,,,,22.56239891,,,,,,,,,14.29957581
29/08/2003,,,,,,,,,,,,,,,,22.69404221,,,,,,,,,14.47525978
02/09/2003,,,,,,,,,,,,,,,,23.02692413,,,,,,,,,14.67506218
03/09/2003,,,,,,,,,,,,,,,,23.08522415,,,,,,,,,14.81285095
04/09/2003,,,,,,,,,,,,,,,,23.10403633,,,,,,,,,15.00921154
05/09/2003,,,,,,,,,,,,,,,,23.01187897,,,,,,,,,14.92997742
08/09/2003,,,,,,,,,,,,,,,,23.19807053,,,,,,,,,15.17112255
09/09/2003,,,,,,,,,,,,,,,,22.99683952,,,,,,,,,14.95064831
10/09/2003,,,,,,,,,,,,,,,,22.58684349,,,,,,,,,14.48903847
11/09/2003,,,,,,,,,,,,,,,,22.74294662,,,,,,,,,14.59582901
12/09/2003,,,,,,,,,,,,,,,,22.80689049,,,,,,,,,14.61305714
15/09/2003,,,,,,,,,,,,,,,,22.74294662,,,,,,,,,14.52004337
16/09/2003,,,,,,,,,,,,,,,,23.06642151,,,,,,,,,14.91275692
17/09/2003,,,,,,,,,,,,,,,,23.01939964,,,,,,,,,14.88864231
18/09/2003,,,,,,,,,,,,,,,,23.292099,,,,,,,,,14.98854637
19/09/2003,,,,,,,,,,,,,,,,23.28775406,,,,,,,,,15.04365921
22/09/2003,,,,,,,,,,,,,,,,22.97210693,,,,,,,,,14.7956295
23/09/2003,,,,,,,,,,,,,,,,23.14032364,,,,,,,,,14.95754147
24/09/2003,,,,,,,,,,,,,,,,22.76042175,,,,,,,,,14.60616589
25/09/2003,,,,,,,,,,,,,,,,22.50715828,,,,,,,,,14.58893967
26/09/2003,,,,,,,,,,,,,,,,22.32570267,,,,,,,,,14.25134277
29/09/2003,,,,,,,,,,,,,,,,22.46179008,,,,,,,,,14.42014313
30/09/2003,,,,,,,,,,,,,,,,22.35783195,,,,,,,,,14.19622612
01/10/2003,,,,,,,,,,,,,,,,22.75286484,,,,,,,,,14.38570023
02/10/2003,,,,,,,,,,,,,,,,22.87004471,,,,,,,,,14.51315403
03/10/2003,,,,,,,,,,,,,,,,23.13843536,,,,,,,,,15.01610947
06/10/2003,,,,,,,,,,,,,,,,23.28019524,,,,,,,,,15.20901489
07/10/2003,,,,,,,,,,,,,,,,23.39360237,,,,,,,,,15.30891609
08/10/2003,,,,,,,,,,,,,,,,23.32933426,,,,,,,,,15.39847851
09/10/2003,,,,,,,,,,,,,,,,23.47488213,,,,,,,,,15.46738434
10/10/2003,,,,,,,,,,,,,,,,23.45596695,,,,,,,,,15.5259409
13/10/2003,,,,,,,,,,,,,,,,23.69223213,,,,,,,,,15.6189537
14/10/2003,,,,,,,,,,,,,,,,23.77729225,,,,,,,,,15.5259409
15/10/2003,,,,,,,,,,,,,,,,23.7073555,,,,,,,,,15.54661274
16/10/2003,,,,,,,,,,,,,,,,23.74515724,,,,,,,,,15.46738434
17/10/2003,,,,,,,,,,,,,,,,23.4635334,,,,,,,,,15.24346161
20/10/2003,,,,,,,,,,,,,,,,23.55047607,,,,,,,,,15.31236362
21/10/2003,,,,,,,,,,,,,,,,23.59394646,,,,,,,,,15.65339947
22/10/2003,,,,,,,,,,,,,,,,23.24806404,,,,,,,,,15.30202293
23/10/2003,,,,,,,,,,,,,,,,23.26696205,,,,,,,,,15.01954365
24/10/2003,,,,,,,,,,,,,,,,23.15356636,,,,,,,,,14.86108494
27/10/2003,,,,,,,,,,,,,,,,23.30476379,,,,,,,,,15.06433105
28/10/2003,,,,,,,,,,,,,,,,23.69223213,,,,,,,,,15.42259502
29/10/2003,,,,,,,,,,,,,,,,23.78296089,,,,,,,,,15.69129467
30/10/2003,,,,,,,,,,,,,,,,23.90014458,,,,,,,,,15.72918701
31/10/2003,,,,,,,,,,,,,,,,23.90581703,,,,,,,,,15.67407227
03/11/2003,,,,,,,,,,,,,,,,24.10994148,,,,,,,,,15.96687984
04/11/2003,,,,,,,,,,,,,,,,24.00410461,,,,,,,,,15.95309734
05/11/2003,,,,,,,,,,,,,,,,24.03812027,,,,,,,,,15.92898846
06/11/2003,,,,,,,,,,,,,,,,24.18365479,,,,,,,,,16.05300331
07/11/2003,,,,,,,,,,,,,,,,24.1439724,,,,,,,,,16.19079781
10/11/2003,,,,,,,,,,,,,,,,23.89447594,,,,,,,,,15.75330448
11/11/2003,,,,,,,,,,,,,,,,23.88879967,,,,,,,,,15.67407227
12/11/2003,,,,,,,,,,,,,,,,24.2233448,,,,,,,,,16.08056831
13/11/2003,,,,,,,,,,,,,,,,24.27815628,,,,,,,,,16.07711792
14/11/2003,,,,,,,,,,,,,,,,24.03245354,,,,,,,,,15.77052879
17/11/2003,,,,,,,,,,,,,,,,23.80185509,,,,,,,,,15.48459816
18/11/2003,,,,,,,,,,,,,,,,23.56182098,,,,,,,,,15.21245575
19/11/2003,,,,,,,,,,,,,,,,23.7035656,,,,,,,,,15.25379562
20/11/2003,,,,,,,,,,,,,,,,23.54102516,,,,,,,,,15.21590042
21/11/2003,,,,,,,,,,,,,,,,23.64308929,,,,,,,,,15.22623158
24/11/2003,,,,,,,,,,,,,,,,24.08914948,,,,,,,,,15.70506954
25/11/2003,,,,,,,,,,,,,,,,24.24225235,,,,,,,,,15.82909203
26/11/2003,,,,,,,,,,,,,,,,24.34998131,,,,,,,,,15.91521263
28/11/2003,,,,,,,,,,,,,,,,24.41046715,,,,,,,,,15.95999432
01/12/2003,,,,,,,,,,,,,,,,24.6996479,,,,,,,,,16.18045425
02/12/2003,,,,,,,,,,,,,,,,24.60893059,,,,,,,,,16.02545357
03/12/2003,,,,,,,,,,,,,,,,24.58058167,,,,,,,,,16.04611206
04/12/2003,,,,,,,,,,,,,,,,24.56356812,,,,,,,,,15.92554665
05/12/2003,,,,,,,,,,,,,,,,24.39156342,,,,,,,,,15.68440342
08/12/2003,,,,,,,,,,,,,,,,24.57111931,,,,,,,,,15.61205864
09/12/2003,,,,,,,,,,,,,,,,24.3518734,,,,,,,,,15.29168701
10/12/2003,,,,,,,,,,,,,,,,24.16286087,,,,,,,,,15.36058521
11/12/2003,,,,,,,,,,,,,,,,24.59002304,,,,,,,,,15.69818401
12/12/2003,,,,,,,,,,,,,,,,24.68453217,,,,,,,,,15.74640751
15/12/2003,,,,,,,,,,,,,,,,24.4860611,,,,,,,,,15.51216412
16/12/2003,,,,,,,,,,,,,,,,24.56733513,,,,,,,,,15.44326782
17/12/2003,,,,,,,,,,,,,,,,24.64105034,,,,,,,,,15.41226196
18/12/2003,,,,,,,,,,,,,,,,25.00206184,,,,,,,,,15.74640751
19/12/2003,,,,,,,,,,,,,,,,25.0267067,,,,,,,,,15.80841923
22/12/2003,,,,,,,,,,,,,,,,25.12906647,,,,,,,,,15.88420391
23/12/2003,,,,,,,,,,,,,,,,25.29397011,,,,,,,,,16.03233337
24/12/2003,,,,,,,,,,,,,,,,25.24658775,,,,,,,,,16.04611206
26/12/2003,,,,,,,,,,,,,,,,25.30723572,,,,,,,,,16.14601326
29/12/2003,,,,,,,,,,,,,,,,25.60863113,,,,,,,,,16.34581947
30/12/2003,,,,,,,,,,,,,,,,25.64274406,,,,,,,,,16.35615158
31/12/2003,,,,,,,,,,,,,,,,25.67498016,,,,,,,,,16.35959625
02/01/2004,,,,,,,,,,,,,,,,25.55365753,,,,,,,,,16.41470337
05/01/2004,,,,,,,,,,,,,,,,25.87401772,,,,,,,,,16.83843422
06/01/2004,,,,,,,,,,,,,,,,25.92708015,,,,,,,,,16.9280014
07/01/2004,,,,,,,,,,,,,,,,25.94224739,,,,,,,,,16.94866562
08/01/2004,,,,,,,,,,,,,,,,26.13937759,,,,,,,,,17.32415009
09/01/2004,,,,,,,,,,,,,,,,26.00100899,,,,,,,,,17.31037521
12/01/2004,,,,,,,,,,,,,,,,26.15833473,,,,,,,,,17.60318184
13/01/2004,,,,,,,,,,,,,,,,26.01427841,,,,,,,,,17.31381416
14/01/2004,,,,,,,,,,,,,,,,26.24930954,,,,,,,,,17.49295044
15/01/2004,,,,,,,,,,,,,,,,26.3213501,,,,,,,,,17.63418961
16/01/2004,,,,,,,,,,,,,,,,26.56586838,,,,,,,,,17.89599609
20/01/2004,,,,,,,,,,,,,,,,26.6189537,,,,,,,,,17.9717865
21/01/2004,,,,,,,,,,,,,,,,26.7326889,,,,,,,,,17.69275093
22/01/2004,,,,,,,,,,,,,,,,26.63032341,,,,,,,,,17.6204071
23/01/2004,,,,,,,,,,,,,,,,26.56586838,,,,,,,,,17.47228622
26/01/2004,,,,,,,,,,,,,,,,26.80282021,,,,,,,,,17.65830803
