Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
31/07/2008,2570.42915,3185.96689,448.22222,448.22222,448.22222,448.22222,448.22222,448.22222,5137.25776,448.22222,245.78816,419.84326,392.99689,385.51944,5213.50633,447.84428,360.17304,801.83047,308.01679,448.22222,1062.98453,2570.42915
29/08/2008,2634.28617,3229.83494,453.04838,453.04838,453.04838,453.04838,453.04838,453.04838,5232.21357,453.04838,262.49878,417.64438,400.23515,396.10151,5345.25915,457.61336,357.62906,796.28628,303.90163,453.04838,1072.71617,2634.28617
30/09/2008,2336.54721,2922.12909,400.58328,400.58328,400.58328,400.58328,400.58328,400.58328,4590.63965,400.58328,242.13288,401.8249,350.95221,391.07228,4668.04656,429.21131,320.85709,694.5073,255.18519,400.58328,908.84249,2336.54721
31/10/2008,1829.43321,2411.90735,330.05687,330.05687,330.05687,330.05687,330.05687,330.05687,3564.55605,330.05687,194.05791,312.34188,283.44613,347.90359,3862.32947,374.43771,284.40931,563.83693,190.1083,330.05687,709.38636,1829.43321
28/11/2008,1608.05465,2229.51838,303.80775,303.80775,303.80775,303.80775,303.80775,303.80775,3201.78694,303.80775,173.75439,258.43426,262.64171,340.7062,3413.77406,347.44442,292.92985,561.43913,185.55119,303.80775,636.7274,1608.05465
31/12/2008,1695.27626,2265.14391,309.29852,309.29852,309.29852,309.29852,309.29852,309.29852,3338.55307,309.29852,183.88685,261.08017,267.30166,340.36223,3496.66222,371.36488,287.73193,539.31571,181.09886,309.29852,660.14546,1695.27626
30/01/2009,1566.30109,2080.26283,294.41976,294.41976,294.41976,294.41976,294.41976,294.41976,3091.61865,294.41976,165.35203,195.33946,234.16712,314.97109,3397.02404,366.25224,285.4553,522.8158,175.38462,294.41976,630.42806,1566.30109
27/02/2009,1404.12222,1865.19132,272.27096,272.27096,272.27096,272.27096,272.27096,272.27096,2783.98566,272.27096,152.90212,161.18805,195.24714,292.71609,3230.98922,321.17318,249.51353,460.20115,157.2047,272.27096,582.45376,1404.12222
31/03/2009,1530.14834,2028.3241,296.55645,296.55645,296.55645,296.55645,296.55645,296.55645,3038.81647,296.55645,171.87905,187.62446,213.13504,305.00974,3622.02974,341.2846,256.18878,477.64347,168.41956,296.55645,637.94319,1530.14834
30/04/2009,1760.44482,2233.63449,325.02768,325.02768,325.02768,325.02768,325.02768,325.02768,3505.94016,325.02768,204.48181,226.97622,251.63547,315.91025,4087.72089,341.34989,258.77977,505.42806,183.76175,325.02768,728.59856,1760.44482
29/05/2009,1828.60884,2357.25029,341.13989,341.13989,341.13989,341.13989,341.13989,341.13989,3658.17648,341.13989,202.65364,251.71127,258.68216,333.16923,4184.16253,363.55344,267.16178,562.35509,217.30639,341.13989,766.25648,1828.60884
