Date,BFOR,CLRG,CSM,CSML,DEUS,DVLU,DVOL,FAB,FAD,FEX,FLQL,FLQM,FLQS,FNK,FNX,FNY,FTA,FTC,FTXG,FTXH,FTXL,FTXN,FTXO,FTXR,FXD,FXG,FXH,FXL,FXN,FXO,FXR,FXU,FXZ,FYC,FYT,FYX,GRES,GSLC,GSSC,JHMA,JHMC,JHME,JHMF,JHMH,JHMI,JHML,JHMM,JHMS,JHMT,JHMU,JHSC,JPME,JPSE,JPUS,JSMD,KNG,LRGF,MFUS,OMFL,OMFS,PBE,PBJ,PBS,PEJ,PJP,PKB,PSC,PSI,PSJ,PWC,PXE,PXJ,PXQ,QARP,QLC,QUS,SMLF,SPGP,SPVM,SQLV,TILT,TUSA,ULVM,USEQ,USMC,USMF,USVM,VALQ,VSMV,VUSE,XSVM
29/09/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214069456,27820496,14382640,24744902,87044865,13317887,0,68405546,74938679,891464055,96097185,263888492,15970252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64113842
31/10/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257382485,30467796,16725041,35001244,89807828,14091041,0,64791735,78675785,937219022,99674918,268834216,23361918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72970019
30/11/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259782950,30654161,21775212,31660652,78027274,14775667,0,85898542,87336526,934054477,104945854,275974231,26041528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75859702
29/12/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244077079,31270851,22605741,35883637,78181949,14850283,0,87719017,71172327,958390610,99748929,262250778,26267166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83174904
31/01/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251774499,30097626,26596476,43172730,81844126,15354320,0,99264196,73077442,959690096,102346949,246867351,23242679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98659024
28/02/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247169588,29992795,35691110,45159945,84090537,17539507,0,105199636,71966249,945257524,101485014,237516275,23413713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99893249
30/03/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239201456,30943626,33786368,47200123,79516549,17749568,0,109819846,70059434,921969645,111601484,254289607,23444367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108145431
30/04/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258615914,33313802,31305375,49472335,82345292,18698788,0,161886007,71369254,973104612,123488337,272455962,18677036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117679862
31/05/2007,0,0,0,0,0,0,0,3054167,3076838,3051675,0,0,0,0,3079128,0,3048145,3060531,0,0,0,0,0,0,2042449,2013280,2028924,2143855,2115675,2027711,2070524,1996773,2055680,0,0,3066055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259242371,33855689,46591613,55206749,118864296,16273663,0,161536841,77758791,992115232,145124989,321896642,19745229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129443286
29/06/2007,0,0,0,0,0,0,0,2986646,3027539,2988726,0,0,0,0,6036737,0,2992833,5986033,0,0,0,0,0,0,2005215,3001145,1969411,2153198,2137638,1960209,1961036,2850681,3066930,0,0,3011546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240160205,33231722,61725244,52555343,116772914,20340104,0,174954028,71480106,967276629,161125476,392581074,19646796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129315305
