Date,CALF,EES,EPS,EZM,FNDA,FNDB,FNDX,IUS,IUSS,PRF,PRFZ,RWJ,RWK,RWL
31/03/2014,0,24.72029686,18.9749279,26.61745453,25.99238205,23.72685623,23.72132301,0,0,72.77577209,90.55727386,51.17664337,42.28429794,32.56874466
30/04/2014,0,24.01417923,19.07334518,26.26399231,25.54767609,23.93184471,23.96940041,0,0,73.44644165,88.02939606,50.13795853,41.74354935,32.94490814
30/05/2014,0,24.17479706,19.44965744,26.64741516,25.90162277,24.36742783,24.43133736,0,0,74.65879822,88.57691956,50.61519623,42.77413177,33.61527252
30/06/2014,0,25.1105442,19.83164215,27.76396942,26.90661049,24.86955643,24.87265587,0,0,76.39877319,92.34397125,52.68322372,44.33395386,34.05630493
31/07/2014,0,23.73392296,19.66012764,26.43958282,25.60541153,24.48351479,24.5805397,0,0,75.11164093,87.76569366,49.69834518,42.53219986,33.59757614
29/08/2014,0,24.71245193,20.36071968,27.74894524,26.76102257,25.34996033,25.4397049,0,0,77.97961426,91.64806366,51.89904022,44.76438522,34.97053146
30/09/2014,0,23.17884064,20.10845184,26.36790848,25.23246384,24.85529518,25.03207588,0,0,76.26652527,86.32144928,48.57458115,42.42989349,34.27077103
31/10/2014,0,24.80900383,20.55815697,27.45841026,26.45530701,25.35498238,25.4031086,0,0,77.79324341,90.98497009,51.89918137,43.58215332,35.06123734
28/11/2014,0,24.71759415,21.13051987,27.81990433,26.9480896,25.94082832,25.9984951,0,0,79.47612762,91.23283386,52.03987885,44.77490234,36.16383743
31/12/2014,0,25.28078842,21.11382866,28.02244759,27.32754707,26.05011559,26.10696793,0,0,79.78885651,92.9836731,53.70962906,45.38311005,36.42509079
30/01/2015,0,23.8170414,20.30717278,27.16045952,26.50360107,25.08081055,25.1708622,0,0,76.81301117,89.66083527,50.71634293,43.90220642,35.27257156
27/02/2015,0,25.34189606,21.45115471,28.98426056,28.10572433,26.45687485,26.51434708,0,0,80.9407959,95.01431274,54.50971603,47.08897018,37.39893341
31/03/2015,0,25.90326691,21.09223175,29.27052498,28.47990608,26.1360817,26.10419273,0,0,79.93160248,96.18783569,55.40393066,47.42637634,37.03261185
30/04/2015,0,25.74694252,21.27786827,28.99152756,27.99346924,26.29263496,26.3304348,0,0,80.96453857,95.64221191,54.16366959,46.82194519,37.07413864
29/05/2015,0,25.85729218,21.57548523,29.19168472,28.27799797,26.56226158,26.59147644,0,0,81.48977661,96.07687378,55.0695343,47.50762177,37.5227623
30/06/2015,0,26.02202034,21.12486839,28.87762451,27.95204926,25.92457962,26.00732613,0,0,79.76041412,96.19935608,54.8713913,46.46503448,36.74216461
31/07/2015,0,24.94647598,21.38833427,28.76516724,27.70353889,26.05573082,26.09474945,0,0,80.15623474,93.59410858,53.32097626,46.10351181,37.05859756
31/08/2015,0,23.84634781,20.0591526,27.26672554,26.28614998,24.56058884,24.5911274,0,0,75.52965546,89.3292923,50.52554321,44.1648941,34.86914825
30/09/2015,0,22.65584946,19.48661423,26.2016468,25.13892937,23.88482094,23.96720123,0,0,73.33391571,85.09350586,47.91899872,42.15098953,33.95911789
30/10/2015,0,24.17239761,21.26056099,27.82400703,26.77420044,25.75866508,25.8568058,0,0,78.92396545,90.25715637,51.5553093,44.70524979,36.3134613
