Date,CDC,CDL,CSB,DES,DGRO,DGRS,DGRW,DHS,DIV,DJD,DLN,DON,DTD,DURA,DVY,ESGS,FDL,FDRR,FDVV,FVD,HDV,JDIV,KBWD,LEAD,LVHD,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
30/06/2005,608.3231,608.3231,4568.31872,4568.31872,608.3231,2656.186,2799.88665,608.3231,1276.69816,608.3231,608.3231,1276.69816,608.3231,608.3231,608.3231,608.3231,608.3231,608.3231,608.3231,608.3231,608.3231,1276.69816,518.07624,2799.88665,4568.31872,608.3231,1276.69816,1276.69816,608.3231,608.3231,608.3231,608.3231,608.3231,608.3231,4322.21757,608.3231,2799.88665,4322.21757,2656.186,608.3231,1276.69816,608.3231,2656.186,608.3231,608.3231,608.3231,4275.62338,2799.88665,1276.69816,4568.31872
29/07/2005,625.9233,625.9233,4828.25501,4828.25501,625.9233,2824.47,2908.78083,625.9233,1337.5237,625.9233,625.9233,1337.5237,625.9233,625.9233,625.9233,625.9233,625.9233,625.9233,625.9233,625.9233,625.9233,1337.5237,527.81709,2908.78083,4828.25501,625.9233,1337.5237,1337.5237,625.9233,625.9233,625.9233,625.9233,625.9233,625.9233,4550.08167,625.9233,2908.78083,4550.08167,2824.47,625.9233,1337.5237,625.9233,2824.47,625.9233,625.9233,625.9233,4554.63258,2908.78083,1337.5237,4828.25501
31/08/2005,623.2011,623.2011,4717.40529,4717.40529,623.2011,2772.103,2883.60694,623.2011,1327.05632,623.2011,623.2011,1327.05632,623.2011,623.2011,623.2011,623.2011,623.2011,623.2011,623.2011,623.2011,623.2011,1327.05632,518.06992,2883.60694,4717.40529,623.2011,1327.05632,1327.05632,623.2011,623.2011,623.2011,623.2011,623.2011,623.2011,4518.21602,623.2011,2883.60694,4518.21602,2772.103,623.2011,1327.05632,623.2011,2772.103,623.2011,623.2011,623.2011,4537.98596,2883.60694,1327.05632,4717.40529
30/09/2005,631.9511,631.9511,4709.61463,4709.61463,631.9511,2780.798,2910.4037,631.9511,1345.04327,631.9511,631.9511,1345.04327,631.9511,631.9511,631.9511,631.9511,631.9511,631.9511,631.9511,631.9511,631.9511,1345.04327,522.72857,2910.4037,4709.61463,631.9511,1345.04327,1345.04327,631.9511,631.9511,631.9511,631.9511,631.9511,631.9511,4578.15253,631.9511,2910.4037,4578.15253,2780.798,631.9511,1345.04327,631.9511,2780.798,631.9511,631.9511,631.9511,4567.44543,2910.4037,1345.04327,4709.61463
31/10/2005,615.9009,615.9009,4591.31939,4591.31939,615.9009,2694.456,2859.35505,615.9009,1303.88065,615.9009,615.9009,1303.88065,615.9009,615.9009,615.9009,615.9009,615.9009,615.9009,615.9009,615.9009,615.9009,1303.88065,537.80923,2859.35505,4591.31939,615.9009,1303.88065,1303.88065,615.9009,615.9009,615.9009,615.9009,615.9009,615.9009,4440.61516,615.9009,2859.35505,4440.61516,2694.456,615.9009,1303.88065,615.9009,2694.456,615.9009,615.9009,615.9009,4467.96469,2859.35505,1303.88065,4591.31939
30/11/2005,636.0407,636.0407,4777.5691,4777.5691,636.0407,2825.261,2967.95749,636.0407,1349.86242,636.0407,636.0407,1349.86242,636.0407,636.0407,636.0407,636.0407,636.0407,636.0407,636.0407,636.0407,636.0407,1349.86242,563.06396,2967.95749,4777.5691,636.0407,1349.86242,1349.86242,636.0407,636.0407,636.0407,636.0407,636.0407,636.0407,4637.63952,636.0407,2967.95749,4637.63952,2825.261,636.0407,1349.86242,636.0407,2825.261,636.0407,636.0407,636.0407,4764.46336,2967.95749,1349.86242,4777.5691
30/12/2005,639.9473,639.9473,4740.89368,4740.89368,639.9473,2812.349,2972.16838,639.9473,1363.00765,639.9473,639.9473,1363.00765,639.9473,639.9473,639.9473,639.9473,639.9473,639.9473,639.9473,639.9473,639.9473,1363.00765,563.713,2972.16838,4740.89368,639.9473,1363.00765,1363.00765,639.9473,639.9473,639.9473,639.9473,639.9473,639.9473,4685.55465,639.9473,2972.16838,4685.55465,2812.349,639.9473,1363.00765,639.9473,2812.349,639.9473,639.9473,639.9473,4664.27268,2972.16838,1363.00765,4740.89368
31/01/2006,664.80168,664.80168,5132.92875,5132.92875,664.80168,3064.53806,3055.4988,664.80168,1422.09788,664.80168,664.80168,1422.09788,664.80168,664.80168,664.80168,664.80168,664.80168,664.80168,664.80168,664.80168,664.80168,1422.09788,571.0731,3055.4988,5132.92875,664.80168,1422.09788,1422.09788,664.80168,664.80168,664.80168,664.80168,664.80168,664.80168,4926.32161,664.80168,3055.4988,4926.32161,3064.53806,664.80168,1422.09788,664.80168,3064.53806,664.80168,664.80168,664.80168,4894.16717,3055.4988,1422.09788,5132.92875
28/02/2006,668.85947,668.85947,5132.58036,5132.58036,668.85947,3056.10129,3062.33322,668.85947,1435.55943,668.85947,668.85947,1435.55943,668.85947,668.85947,668.85947,668.85947,668.85947,668.85947,668.85947,668.85947,668.85947,1435.55943,582.02337,3062.33322,5132.58036,668.85947,1435.55943,1435.55943,668.85947,668.85947,668.85947,668.85947,668.85947,668.85947,4920.40428,668.85947,3062.33322,4920.40428,3056.10129,668.85947,1435.55943,668.85947,3056.10129,668.85947,668.85947,668.85947,4831.69412,3062.33322,1435.55943,5132.58036
31/03/2006,677.92095,677.92095,5381.17501,5381.17501,677.92095,3204.37405,3105.68547,677.92095,1466.85875,677.92095,677.92095,1466.85875,677.92095,677.92095,677.92095,677.92095,677.92095,677.92095,677.92095,677.92095,677.92095,1466.85875,585.27673,3105.68547,5381.17501,677.92095,1466.85875,1466.85875,677.92095,677.92095,677.92095,677.92095,677.92095,677.92095,5042.32967,677.92095,3105.68547,5042.32967,3204.37405,677.92095,1466.85875,677.92095,3204.37405,677.92095,677.92095,677.92095,4950.59336,3105.68547,1466.85875,5381.17501
