Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
28/03/2003,1252.62128,1908.52748,285.6153,285.6153,285.6153,285.6153,285.6153,285.6153,2440.21146,285.6153,185.6762,347.84767,201.5655,230.0235,3034.93581,330.5868,150.627,236.5159,87.4411,285.6153,528.0813,1252.62128
31/03/2003,1235.66702,1876.04872,280.7208,280.7208,280.7208,280.7208,280.7208,280.7208,2411.8296,280.7208,182.5338,341.3087,198.7102,227.816,2947.63577,326.69,150.022,231.9461,86.21456,280.7208,520.45258,1235.66702
01/04/2003,1248.22031,1898.06142,283.1462,283.1462,283.1462,283.1462,283.1462,283.1462,2429.07325,283.1462,183.4773,348.63526,201.2237,227.5616,2961.70895,331.1069,151.1098,235.9971,87.3483,283.1462,521.65368,1248.22031
02/04/2003,1276.6788,1946.78747,291.1722,291.1722,291.1722,291.1722,291.1722,291.1722,2484.07092,291.1722,189.6371,358.1523,206.8257,232.1728,3101.94162,336.0815,151.5161,235.5076,87.09353,291.1722,535.81808,1276.6788
03/04/2003,1274.26412,1936.40678,290.6697,290.6697,290.6697,290.6697,290.6697,290.6697,2469.67653,290.6697,189.7156,355.33125,206.3995,230.1672,3113.28568,334.4161,150.608,231.3682,86.02131,290.6697,533.82006,1274.26412
04/04/2003,1265.85247,1940.65354,290.4594,290.4594,290.4594,290.4594,290.4594,290.4594,2462.4256,290.4594,190.662,359.11636,206.1364,231.0291,3063.65194,335.4586,152.4872,233.0699,86.43612,290.4594,529.16788,1265.85247
07/04/2003,1274.82824,1943.18366,290.8158,290.8158,290.8158,290.8158,290.8158,290.8158,2468.62795,290.8158,192.4789,359.53595,207.5679,230.9992,3081.22234,332.4102,152.0464,230.6388,86.17519,290.8158,530.60719,1274.82824
08/04/2003,1266.96202,1938.79324,290.3926,290.3926,290.3926,290.3926,290.3926,290.3926,2454.01628,290.3926,192.3069,360.35372,207.5942,232.4365,3044.4229,332.5289,151.6688,228.1373,85.6371,290.3926,527.38892,1266.96202
09/04/2003,1256.88876,1913.02768,285.7984,285.7984,285.7984,285.7984,285.7984,285.7984,2428.08119,285.7984,189.8561,355.493,204.7933,231.0453,2972.23698,328.2872,151.3379,228.1436,85.73513,285.7984,520.05358,1256.88876
10/04/2003,1258.0004,1923.7736,287.2494,287.2494,287.2494,287.2494,287.2494,287.2494,2442.3964,287.2494,192.6333,358.03858,205.5081,231.5835,2989.71037,328.1347,152.0695,230.5258,86.4698,287.2494,523.25547,1258.0004
11/04/2003,1254.05377,1917.86748,286.3256,286.3256,286.3256,286.3256,286.3256,286.3256,2439.69705,286.3256,191.1456,358.17158,205.1235,232.215,2971.69396,326.4504,151.6232,228.8497,86.09682,286.3256,523.33045,1254.05377
14/04/2003,1275.13835,1954.73174,291.8175,291.8175,291.8175,291.8175,291.8175,291.8175,2481.07557,291.8175,195.3252,365.99568,208.4894,236.2379,3039.20399,331.9332,153.4547,230.6973,86.72434,291.8175,532.0926,1275.13835
15/04/2003,1281.67206,1967.10569,293.1476,293.1476,293.1476,293.1476,293.1476,293.1476,2497.68335,293.1476,197.4373,371.79708,210.816,236.8509,3049.90777,330.2917,155.267,230.3837,86.70142,293.1476,534.48018,1281.67206
16/04/2003,1276.14345,1944.16873,289.8968,289.8968,289.8968,289.8968,289.8968,289.8968,2468.00567,289.8968,194.6654,366.81244,207.858,230.8985,3102.40509,322.2608,154.843,228.1577,85.95893,289.8968,526.82042,1276.14345
17/04/2003,1296.71389,1973.45822,294.9214,294.9214,294.9214,294.9214,294.9214,294.9214,2508.53281,294.9214,197.9114,372.01346,211.3065,234.332,3178.02355,325.2195,156.0518,231.7417,87.4497,294.9214,537.79174,1296.71389
21/04/2003,1304.11546,1970.75756,294.1929,294.1929,294.1929,294.1929,294.1929,294.1929,2512.6918,294.1929,197.9794,371.56987,210.3271,233.3277,3172.77536,325.9457,156.5743,232.1712,87.923,294.1929,537.71189,1304.11546
22/04/2003,1324.15898,2012.38521,300.018,300.018,300.018,300.018,300.018,300.018,2559.74806,300.018,202.3965,382.2964,215.5722,236.7841,3246.69692,331.9913,158.4982,234.9689,89.02251,300.018,546.98332,1324.15898
23/04/2003,1340.03087,2029.81563,301.9839,301.9839,301.9839,301.9839,301.9839,301.9839,2575.0585,301.9839,203.7228,385.86924,217.237,236.7196,3265.49641,334.6547,158.6364,234.8335,88.8421,301.9839,551.18749,1340.03087
24/04/2003,1329.59128,2013.28641,299.9711,299.9711,299.9711,299.9711,299.9711,299.9711,2562.25035,299.9711,201.3375,378.27486,215.5286,234.9894,3234.12921,336.5224,160.5381,233.5991,88.2738,299.9711,549.1953,1329.59128
25/04/2003,1314.56046,1985.85765,295.678,295.678,295.678,295.678,295.678,295.678,2529.33726,295.678,198.2948,373.84438,213.7164,231.9645,3159.3701,332.0146,159.59,231.271,87.29072,295.678,541.59125,1314.56046
28/04/2003,1337.15932,2020.9088,300.9173,300.9173,300.9173,300.9173,300.9173,300.9173,2571.27416,300.9173,202.4917,380.34709,218.1962,235.7262,3227.46473,335.5826,162.0017,233.1619,87.79831,300.9173,551.08139,1337.15932
29/04/2003,1343.45824,2027.94386,302.5783,302.5783,302.5783,302.5783,302.5783,302.5783,2583.41615,302.5783,204.1385,380.21589,218.6692,236.9853,3266.65589,337.2032,161.7384,229.2103,86.78162,302.5783,555.57528,1343.45824
30/04/2003,1352.61037,2027.50335,301.4764,301.4764,301.4764,301.4764,301.4764,301.4764,2587.01272,301.4764,203.7345,381.57265,219.2141,235.3449,3229.75355,338.1365,161.9969,231.0641,87.24483,301.4764,555.88878,1352.61037
01/05/2003,1353.43973,2026.7374,301.5115,301.5115,301.5115,301.5115,301.5115,301.5115,2583.80144,301.5115,201.8116,381.58497,217.7178,235.0233,3254.38445,339.5201,159.9526,232.1671,87.58827,301.5115,555.81082,1353.43973
02/05/2003,1387.36502,2057.79082,306.2621,306.2621,306.2621,306.2621,306.2621,306.2621,2629.43349,306.2621,204.2615,387.93384,220.7782,236.8072,3329.78566,344.6365,161.3562,236.6539,89.11303,306.2621,568.21458,1387.36502
05/05/2003,1396.66224,2052.07804,305.7148,305.7148,305.7148,305.7148,305.7148,305.7148,2639.09739,305.7148,203.1481,386.38879,219.276,236.0315,3340.32569,344.2337,162.0172,236.2267,89.53659,305.7148,570.85881,1396.66224
06/05/2003,1404.80376,2068.60364,308.5365,308.5365,308.5365,308.5365,308.5365,308.5365,2660.59304,308.5365,205.8071,389.28583,221.264,236.8822,3404.11794,344.7123,161.7643,235.6586,90.03355,308.5365,575.46366,1404.80376
07/05/2003,1394.55033,2059.11725,306.5741,306.5741,306.5741,306.5741,306.5741,306.5741,2647.52436,306.5741,205.6023,387.66994,219.5037,237.5731,3355.0274,342.9602,161.473,237.5958,90.43852,306.5741,571.11449,1394.55033
08/05/2003,1384.73204,2038.7826,303.6166,303.6166,303.6166,303.6166,303.6166,303.6166,2624.18716,303.6166,203.864,381.31921,217.3665,236.086,3309.51143,341.2279,161.2979,237.8053,90.43706,303.6166,564.45358,1384.73204
09/05/2003,1405.28828,2067.56478,308.666,308.666,308.666,308.666,308.666,308.666,2658.63722,308.666,206.3571,384.85306,220.6673,239.5421,3398.85375,344.7516,162.6096,239.9115,91.39119,308.666,572.28987,1405.28828
12/05/2003,1422.6741,2093.54724,312.5865,312.5865,312.5865,312.5865,312.5865,312.5865,2693.34849,312.5865,210.0254,389.71625,222.9569,241.477,3453.6213,349.0178,163.3889,240.9893,92.08534,312.5865,581.50038,1422.6741
13/05/2003,1426.00354,2088.01818,311.3734,311.3734,311.3734,311.3734,311.3734,311.3734,2693.17873,311.3734,209.1509,388.73942,221.6763,239.7628,3447.86793,348.6122,163.54,242.8596,92.65073,311.3734,580.97133,1426.00354
14/05/2003,1427.77115,2082.85825,310.4019,310.4019,310.4019,310.4019,310.4019,310.4019,2691.37584,310.4019,207.4207,388.0217,221.3501,238.5071,3427.19711,349.2977,164.3753,242.5087,93.00831,310.4019,580.13332,1427.77115
15/05/2003,1437.93419,2098.68986,312.7093,312.7093,312.7093,312.7093,312.7093,312.7093,2713.39287,312.7093,208.3594,391.37224,222.7926,239.8502,3470.03335,351.6904,167.0137,243.1634,93.4263,312.7093,585.22592,1437.93419
16/05/2003,1411.59506,2094.8325,310.933,310.933,310.933,310.933,310.933,310.933,2720.17707,310.933,207.8,391.76659,220.5674,237.9174,3437.24356,351.1312,169.8352,243.7935,93.79481,310.933,585.61165,1411.59506
19/05/2003,1385.68462,2043.64416,302.8683,302.8683,302.8683,302.8683,302.8683,302.8683,2654.82833,302.8683,201.7099,382.52518,216.3181,236.8003,3305.84384,339.6476,167.4227,240.704,92.4459,302.8683,569.00759,1385.68462
20/05/2003,1386.85139,2041.1068,302.25,302.25,302.25,302.25,302.25,302.25,2651.71345,302.25,201.8428,382.28744,216.3014,237.9385,3298.41309,335.3816,168.3938,241.0645,92.73014,302.25,567.57617,1386.85139
21/05/2003,1393.96116,2050.34361,302.8651,302.8651,302.8651,302.8651,302.8651,302.8651,2667.72924,302.8651,202.6119,383.98752,215.8617,239.2871,3295.20501,338.0038,168.2795,247.0773,94.67246,302.8651,571.08015,1393.96116
22/05/2003,1412.50914,2069.58048,305.9402,305.9402,305.9402,305.9402,305.9402,305.9402,2698.92472,305.9402,206.0501,384.54317,217.675,242.4515,3327.56602,341.7423,170.9873,247.1806,94.74704,305.9402,579.36045,1412.50914
23/05/2003,1421.85788,2074.51719,305.2585,305.2585,305.2585,305.2585,305.2585,305.2585,2716.54509,305.2585,205.1938,385.62026,218.1732,242.0675,3321.6406,341.2701,177.6227,248.6153,95.29989,305.2585,580.86577,1421.85788
27/05/2003,1457.95343,2114.48332,311.6443,311.6443,311.6443,311.6443,311.6443,311.6443,2773.04884,311.6443,209.6067,393.18054,222.4079,244.0571,3436.909,346.2347,180.2539,253.8149,97.03813,311.6443,595.98786,1457.95343
28/05/2003,1470.04562,2117.89321,312.4869,312.4869,312.4869,312.4869,312.4869,312.4869,2773.10209,312.4869,210.8535,396.74495,222.4532,244.7184,3455.09391,345.4203,179.1915,251.3714,95.97613,312.4869,596.7555,1470.04562
29/05/2003,1478.4471,2110.56759,312.3667,312.3667,312.3667,312.3667,312.3667,312.3667,2767.23868,312.3667,210.7649,394.1307,221.3792,244.3702,3493.66979,342.7792,176.371,248.2171,95.31701,312.3667,597.96556,1478.4471
30/05/2003,1505.03695,2143.10254,316.5245,316.5245,316.5245,316.5245,316.5245,316.5245,2823.77532,316.5245,214.7359,402.34726,225.715,246.409,3529.25301,347.2954,178.7538,252.7551,96.82264,316.5245,609.37669,1505.03695
02/06/2003,1507.61802,2151.38968,316.4116,316.4116,316.4116,316.4116,316.4116,316.4116,2832.83718,316.4116,217.3084,405.75584,227.5813,246.9369,3513.35138,344.567,180.091,254.1567,97.61195,316.4116,608.19396,1507.61802
03/06/2003,1510.14089,2160.55447,318.4617,318.4617,318.4617,318.4617,318.4617,318.4617,2831.77598,318.4617,216.5763,407.02942,227.819,248.7034,3537.84169,347.6845,180.7612,255.7011,97.88998,318.4617,608.46335,1510.14089
04/06/2003,1537.32265,2193.9517,323.348,323.348,323.348,323.348,323.348,323.348,2880.9344,323.348,220.1411,413.69749,230.9992,251.0609,3615.2879,352.4922,183.0495,257.678,99.09804,323.348,620.55449,1537.32265
05/06/2003,1561.1651,2204.05636,324.9038,324.9038,324.9038,324.9038,324.9038,324.9038,2905.76805,324.9038,222.1647,416.17831,232.2715,251.1191,3616.18489,357.6049,181.2903,257.0042,99.37166,324.9038,628.09627,1561.1651
06/06/2003,1549.94915,2199.22789,324.0962,324.0962,324.0962,324.0962,324.0962,324.0962,2894.83226,324.0962,220.6502,415.6746,233.3117,250.0997,3579.14974,359.1724,179.7099,256.3982,98.73235,324.0962,624.49164,1549.94915
09/06/2003,1516.5082,2170.82196,320.0862,320.0862,320.0862,320.0862,320.0862,320.0862,2846.64098,320.0862,217.1025,406.61633,230.5562,249.2928,3534.46765,355.2885,178.845,256.0551,98.10428,320.0862,613.58146,1516.5082
10/06/2003,1536.90154,2190.79521,323.3607,323.3607,323.3607,323.3607,323.3607,323.3607,2871.97426,323.3607,219.5823,410.71524,232.8783,250.8279,3583.35956,358.1077,179.3915,257.5615,98.97739,323.3607,620.2028,1536.90154
11/06/2003,1551.81559,2219.29168,326.916,326.916,326.916,326.916,326.916,326.916,2916.90499,326.916,222.734,417.13304,236.816,252.7636,3599.43943,363.6132,180.8245,264.1575,101.6469,326.916,630.52247,1551.81559
12/06/2003,1556.80111,2222.03395,326.9778,326.9778,326.9778,326.9778,326.9778,326.9778,2921.77923,326.9778,223.8406,416.09299,237.6933,252.7786,3610.98756,363.8456,182.8066,262.3039,101.0914,326.9778,630.93436,1556.80111
