Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
30/05/2014,0,0,41685518,76683553,127823663,35621279,0,0,398153900,33711163,91370911,217862986,86978561,111042444,159983594,7794116723,87204004,286013678,100105461,186875167,296198540,490405633,93422593,0,219854993
30/06/2014,0,0,42315742,71437525,142800341,42132466,0,0,422581142,14480537,93728980,229531220,88904736,116838595,159860305,8164203294,102383529,249868725,102225833,197480984,309549278,527436937,179132993,0,224295838
31/07/2014,0,0,41544338,60075077,134745237,39331564,0,0,424042619,25919151,91499994,233805973,87600966,99984154,148527756,8124559738,82714629,299839423,98282906,223829644,263008383,569631190,117319899,0,224437794
29/08/2014,0,0,43225483,47391797,146448026,41243227,0,0,454513142,27163829,96144360,254358400,104049341,104379226,142253435,8735914133,81765556,250336518,116932124,323399405,267054296,605842478,85255003,0,233258270
30/09/2014,0,0,42397257,46425447,142833351,38335770,0,0,459938895,26754819,92357605,271361866,108420046,106397487,146140457,8677339325,79294457,211853264,132984778,335072616,255286998,620346380,82413769,0,227604135
31/10/2014,0,0,41183622,62667068,146124982,40380477,0,0,472609914,33754968,99826639,304349841,86897159,123447484,186381970,8976197068,74138499,100306860,136315653,391713986,258152297,671220778,141875484,0,223587668
28/11/2014,0,0,42526720,62104064,155395992,46287518,0,0,546466141,41927738,112291810,347195322,91963760,135329979,205976808,9663962576,67463527,97710439,143622749,429475887,257631318,740754073,170747733,0,233645844
31/12/2014,0,2497399,42325785,61654508,157001016,43109948,0,0,577818432,47747003,117192743,366863091,114898271,121708432,229780306,10164287165,58717952,125030637,156440349,441912578,265182708,785058636,243597724,0,232215884
30/01/2015,0,17101486,40913592,53493063,153741074,43110211,0,0,571456440,58529380,117268979,349549108,132465348,125013531,223751302,10404123531,58042152,125017114,166140984,481769024,250189488,738810524,287120023,0,294760146
27/02/2015,0,160355295,43034214,49810708,157657690,45684565,0,0,648813986,69666669,138360869,367665696,174085050,132466554,279377122,11129020190,76884214,145715076,151773733,523285791,271555212,902899580,290500820,0,383258841
31/03/2015,0,157980180,42186766,48866698,159155940,46116869,0,0,645772104,81444706,140677393,353620845,201034665,139011018,275068626,11197747097,81258993,144850888,149211327,659318024,267195719,919056517,174692772,0,365869439
30/04/2015,0,155338774,42248612,49293810,157426295,55007228,0,0,651714056,75631935,144167398,352023161,197044416,138104014,266618256,11473898362,83998779,174707752,176636245,687864710,266463258,919599948,141410313,0,377130695
29/05/2015,0,152458838,40838659,49951635,158513523,54914563,0,0,695474063,80420531,147589281,362009809,194337305,129462312,259364189,11379476081,98059979,169905023,178577500,735319641,270612900,974081522,133738794,0,386805776
30/06/2015,0,154344603,39855002,51005693,153892385,57333579,0,0,646577638,84527261,148431168,337058662,203338434,125975512,259248771,11066970101,90023483,160704997,208804764,797890680,267867284,961473532,114293668,0,412108273
31/07/2015,0,157956778,40621825,54280818,152995525,46148920,0,0,635224194,89934162,162762170,324370954,217030243,117044843,301544448,10981121951,82058255,140953754,225908247,883288117,266865414,857817923,116138586,0,435140782
31/08/2015,0,153676097,36140748,55257289,138441439,43840088,0,0,552875025,74587680,151105600,290619104,195313318,107199740,308119725,9708939066,70461357,176614943,206353063,826848829,240495195,693486839,123079511,0,419593791
30/09/2015,0,147620248,33146211,44728690,136029240,41057214,0,0,528790718,80841459,141855359,275600086,168830745,98890135,339895517,9023130832,60979058,160902191,160909389,576356185,222913139,656108071,124901823,0,414236723
30/10/2015,0,149083106,37751218,47880604,132531589,43930078,0,0,564616202,84744416,167973326,298656338,176001047,93830534,530872396,9799541838,55982123,176772648,183620350,569893108,231335321,740628669,128258319,0,462741933
30/11/2015,0,118664603,37882602,43664742,130386336,45082949,0,0,552059581,85184016,178564656,309241680,176634469,99284654,543010976,9832780771,56257087,172486530,222465255,550265921,234944717,818382986,132895659,0,475662419
31/12/2015,0,115340312,34932376,42164201,120862426,42247258,0,0,532652354,87614144,184438343,302720024,152516912,91027386,481123589,9613961944,53276545,160090382,205307563,591028439,207494254,918727138,123031280,0,474125415
29/01/2016,0,110183942,32983052,39449750,110476171,38021114,0,0,433683150,80564203,163304254,272000081,96906429,82052726,485165554,8438726134,47837381,152952403,147918366,479367449,178402138,668418893,127220112,0,430976705
