Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
31/10/2012,14230922,0,0,0,0,0,5997804,0,0,652412575,29534099,16701289,27341026,36673669,27886115,45933627,40789527,114554559,56860218,0,73869292,27027724
30/11/2012,10481439,0,0,0,0,0,6053182,0,0,682524592,31649502,18759892,27875515,36100109,28169719,48089544,39687694,105394604,60743392,0,75404025,27215163
31/12/2012,11995917,0,0,0,0,0,6030844,0,0,720985765,31182722,19057189,28970074,33300048,29006742,49521861,38247752,113710867,70604456,0,75160157,26145374
31/01/2013,25745604,0,0,0,0,0,6309232,0,0,812153373,34400708,20087162,30537519,35168873,30379694,53150503,39612392,133539791,87972930,0,80119990,25825225
28/02/2013,29393123,0,0,0,0,0,6408480,0,0,808373366,34785146,21263428,31263819,36401427,31013466,54607001,39531370,143426276,89314526,0,84048184,25877941
29/03/2013,59536532,0,0,0,0,0,9965706,0,0,921962327,33298426,22351674,37540205,36640605,32373126,57583058,40230769,146217737,89064762,0,85696283,26895232
30/04/2013,62675490,0,0,0,0,0,10105029,103678612,0,876943465,23934159,20331213,38573606,37707916,32052924,60070725,42603942,137929705,82422138,0,82102884,26646088
31/05/2013,93515313,0,0,0,0,0,10333419,132089177,0,903819181,21482042,20969818,40270535,35736062,30180887,62911760,38076611,139162441,75569255,0,82992955,25584903
28/06/2013,123671163,0,0,0,0,0,10169852,107326224,0,874612932,21498397,20711736,43442111,35738558,29939963,62264288,38086451,130687160,69680803,0,80906999,25325292
31/07/2013,272250922,0,0,0,0,0,10748959,141263779,0,950960205,23076770,22162674,59229001,37817957,33717572,69056067,39990892,138764769,76291006,0,82759487,26848226
30/08/2013,310461784,0,0,0,0,0,10390154,141650845,0,910035783,22703128,22531566,59351325,36204705,32345671,68527965,38186796,144405433,70524855,0,80507395,26259875
30/09/2013,483412179,0,0,0,0,0,10765100,156312935,0,970691954,23786235,23384222,72361436,37258608,34072642,71050792,38636752,154679641,73986556,0,84104122,27581045
31/10/2013,503189190,0,0,0,0,0,11261147,172973073,0,1041550755,24363028,24301422,89803531,38811951,35099370,80253038,40486954,166759354,77347585,0,87430565,28225319
